StartTime: 2021-05-13 10:15:01.067
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°) 
0x50	10:17:00.148	0.3032	1.0425	-0.0776	178.4058	-181.4575	115.1123	123.2007	-11.8927	131.5283	0.0000 
0x50	10:17:00.188	0.3130	0.9277	-0.1382	217.3462	-220.8862	124.6948	128.0237	-11.4917	126.5570	0.0000 
0x50	10:17:00.188	0.2603	0.7686	-0.2188	244.9341	-274.1089	141.8457	133.5718	-10.2448	120.6848	0.0000 
0x50	10:17:00.205	0.1333	0.5928	-0.3027	260.4980	-337.1582	168.0908	139.5154	-7.8387	113.8293	0.0000 
0x50	10:17:00.225	-0.0156	0.4668	-0.3926	265.9912	-393.6768	175.7813	145.3821	-3.8837	106.4246	0.0000 
0x50	10:17:00.246	-0.3076	0.3955	-0.4077	285.9497	-427.4902	164.0015	150.9961	1.7413	99.2065	0.0000 
0x50	10:17:00.266	-0.7412	0.2139	-0.5161	341.1255	-405.8228	112.3047	157.0221	8.4924	93.3179	0.0000 
0x50	10:17:00.285	-0.8164	0.0508	-0.8354	403.1982	-311.2793	26.1841	164.2621	14.8535	90.0714	0.0000 
0x50	10:17:00.305	-0.9346	-0.0239	-0.8247	378.4180	-261.8408	1.6479	171.6724	20.5170	88.6707	0.0000 
0x50	10:17:00.325	-1.1372	-0.1426	-0.7974	342.1021	-237.6709	49.0112	178.3136	25.6641	87.3688	0.0000 
0x50	10:17:00.345	-1.1167	-0.2148	-0.7856	326.2939	-177.4902	82.8857	-175.6989	29.8553	85.7373	0.0000 
0x50	10:17:00.399	-1.1392	-0.4092	-0.7373	303.5278	-106.2622	86.4258	-170.1892	32.7887	84.0454	0.0000 
0x50	10:17:00.399	-1.1426	-0.6621	-0.7524	287.5977	-39.6729	74.7681	-164.9487	34.4092	82.4524	0.0000 
0x50	10:17:00.408	-1.0513	-0.8262	-0.7563	234.3750	9.8877	47.6074	-160.3949	34.8981	81.1670	0.0000 
0x50	10:17:00.408	-0.9824	-1.0059	-0.6958	169.4946	33.2642	23.7427	-156.8463	34.6619	80.2222	0.0000 
0x50	10:17:00.426	-0.8901	-0.9067	-0.6934	122.4976	57.3730	12.6953	-154.3140	33.8983	79.3488	0.0000 
0x50	10:17:00.445	-0.8105	-0.7637	-0.7075	71.5332	79.5288	5.8594	-152.8967	32.6953	78.3820	0.0000 
0x50	10:17:00.465	-0.7065	-0.6826	-0.7129	23.7427	85.8154	11.9629	-152.5836	31.3495	77.2394	0.0000 
0x50	10:17:00.486	-0.5957	-0.6348	-0.7422	-6.9580	93.2617	-3.0518	-152.9022	29.7510	76.2451	0.0000 
0x50	10:17:00.506	-0.5264	-0.6016	-0.7847	-28.8086	111.8774	-35.3394	-153.4955	27.5977	75.6958	0.0000 
0x50	10:17:00.526	-0.4897	-0.5669	-0.8140	-54.3213	124.2065	-51.9409	-154.4458	25.0104	75.4651	0.0000 
0x50	10:17:00.546	-0.4702	-0.5264	-0.8555	-75.5615	146.4844	-61.2793	-155.6927	22.1100	75.3387	0.0000 
0x50	10:17:00.599	-0.4321	-0.5127	-0.9185	-95.0928	188.5986	-70.1294	-157.3627	18.5559	75.1959	0.0000 
0x50	10:17:00.599	-0.3750	-0.4771	-0.8438	-132.0190	210.3882	-52.6123	-159.6313	14.4580	74.8499	0.0000 
0x50	10:17:00.605	-0.2827	-0.4292	-0.8242	-144.0430	216.3696	-39.8560	-162.3889	10.2118	74.3115	0.0000 
0x50	10:17:00.626	-0.1543	-0.3486	-0.8296	-155.8838	231.2622	-46.5698	-165.3333	5.7404	73.8885	0.0000 
0x50	10:17:00.646	-0.1133	-0.3286	-0.8506	-170.1050	248.4741	-60.0586	-168.4918	0.8954	73.8336	0.0000 
0x50	10:17:00.730	-0.0620	-0.2676	-0.8652	-178.2227	279.2969	-74.0967	-171.8756	-4.4330	74.2511	0.0000 
0x50	10:17:00.730	0.0039	-0.2148	-0.8320	-204.3457	298.5229	-65.1245	-175.6769	-10.2118	74.9982	0.0000 
0x50	10:17:00.731	0.0508	-0.1890	-0.7876	-236.3281	315.1855	-48.9502	179.8517	-16.2433	75.9155	0.0000 
0x50	10:17:00.748	0.2109	-0.1353	-0.6553	-274.4141	319.7021	-29.9683	174.5563	-22.4396	77.0471	0.0000 
0x50	10:17:00.748	0.3369	-0.0801	-0.5112	-290.5273	291.5649	-27.4658	168.4424	-28.3887	78.6566	0.0000 
0x50	10:17:00.802	0.4346	0.0278	-0.4458	-259.4604	285.6445	-82.1533	161.5979	-33.7445	81.6449	0.0000 
0x50	10:17:00.802	0.6055	0.1553	-0.3794	-255.7983	263.8550	-141.1133	153.5339	-38.1226	86.7810	0.0000 
0x50	10:17:00.836	0.5464	0.2290	-0.2559	-264.9536	236.5112	-172.1191	143.9703	-40.9845	93.6090	0.0000 
0x50	10:17:00.836	0.6484	0.3955	-0.1113	-253.4180	212.9517	-186.7065	133.5992	-42.1930	101.1401	0.0000 
0x50	10:17:00.848	0.7261	0.6392	0.0371	-222.8394	160.0952	-171.0815	123.8489	-41.8744	108.0176	0.0000 
0x50	10:17:00.865	0.8208	0.8071	0.0503	-158.5083	99.1821	-133.4839	116.3617	-40.6110	112.9999	0.0000 
0x50	10:17:00.885	0.7891	0.8545	0.1768	-120.8496	55.0537	-135.1318	111.1432	-38.8257	116.2134	0.0000 
0x50	10:17:00.905	0.7280	1.0039	0.1919	-96.9849	49.4385	-118.6523	107.1991	-36.7822	118.5095	0.0000 
0x50	10:17:00.925	0.7603	1.1489	0.1885	-83.9233	19.5923	-94.1162	104.1833	-34.9091	120.0421	0.0000 
0x50	10:17:00.945	0.7173	1.2134	0.1904	-50.2930	-12.3291	-47.6074	102.3047	-33.5248	120.5255	0.0000 
0x50	10:17:00.996	0.7075	1.2085	0.1377	0.4883	-35.5835	-2.6245	101.8048	-32.8986	120.0970	0.0000 
0x50	10:17:01.006	0.6846	1.1260	0.0430	42.6636	-55.9082	25.8179	102.6453	-32.9095	118.9764	0.0000 
0x50	10:17:01.028	0.6577	1.0459	-0.0376	75.0732	-72.2046	47.2412	104.5789	-33.2996	117.2900	0.0000 
0x50	10:17:01.028	0.6982	1.0005	-0.1084	109.4971	-92.5293	62.3169	107.2705	-33.8489	115.1697	0.0000 
0x50	10:17:01.045	0.7344	0.9761	-0.0566	159.1797	-139.2822	70.6177	111.1597	-34.3927	112.2803	0.0000 
0x50	10:17:01.065	0.6602	0.8706	-0.0308	210.9375	-189.4531	85.5103	116.6693	-34.5465	108.1824	0.0000 
0x50	10:17:01.087	0.5835	0.8135	-0.0674	233.9478	-230.7129	101.4404	123.6511	-34.1071	102.9034	0.0000 
0x50	10:17:01.105	0.4722	0.7588	-0.1323	280.3955	-273.1323	118.7744	131.5668	-32.8491	96.7676	0.0000 
0x50	10:17:01.125	0.3638	0.6646	-0.2783	330.5664	-299.8047	135.9863	140.5151	-30.5090	90.1263	0.0000 
0x50	10:17:01.145	0.2134	0.4868	-0.3647	364.2578	-330.6885	131.5918	150.0787	-26.9440	83.6224	0.0000 
0x50	10:17:01.192	0.1128	0.3423	-0.5103	388.9771	-338.3789	110.9619	159.5325	-21.9287	78.0194	0.0000 
0x50	10:17:01.192	-0.0522	0.0664	-0.5679	437.5000	-311.7676	45.1050	168.6786	-15.9521	74.1742	0.0000 
0x50	10:17:01.206	-0.0859	-0.3379	-0.8052	465.3320	-253.5400	-12.8784	177.9675	-9.9371	72.8119	0.0000 
0x50	10:17:01.225	-0.1401	-0.6421	-0.9800	346.3745	-233.7036	5.1880	-173.1061	-4.8285	73.1799	0.0000 
0x50	10:17:01.246	-0.2256	-0.6812	-0.8652	198.1812	-208.8013	40.4053	-166.6681	-0.1813	73.6963	0.0000 
0x50	10:17:01.266	-0.4946	-0.7920	-0.7549	149.6582	-163.5132	63.9648	-162.6581	4.0155	73.8226	0.0000 
0x50	10:17:01.285	-0.5361	-0.8774	-0.7930	120.7275	-109.4360	72.7539	-159.5270	7.4982	73.4875	0.0000 
0x50	10:17:01.393	-0.5151	-0.8188	-0.7964	75.1953	-78.8574	80.5664	-157.1484	10.1184	72.8064	0.0000 
0x50	10:17:01.393	-0.5083	-0.7524	-0.8071	45.5933	-56.7627	76.9043	-155.7202	12.2552	71.8890	0.0000 
0x50	10:17:01.393	-0.4604	-0.6631	-0.8545	24.7803	-30.0903	57.3120	-154.9182	13.8977	70.9552	0.0000 
0x50	10:17:01.393	-0.4165	-0.5601	-0.8843	10.3149	-9.2163	40.7104	-154.5612	14.8975	70.1752	0.0000 
0x50	10:17:01.409	-0.3862	-0.5059	-0.9263	1.0986	6.7139	27.6489	-154.5007	15.3864	69.5160	0.0000 
0x50	10:17:01.409	-0.3511	-0.4648	-0.9688	-4.0283	22.3999	16.2964	-154.6216	15.4578	68.9557	0.0000 
0x50	10:17:01.426	-0.3433	-0.4429	-0.9961	-8.5449	45.8984	5.0049	-154.8578	15.0952	68.4503	0.0000 
0x50	10:17:01.445	-0.3350	-0.4233	-0.9824	-15.4419	71.1670	7.3242	-155.2203	14.2273	67.8900	0.0000 
0x50	10:17:01.465	-0.3130	-0.4297	-0.9585	-22.2778	91.7969	18.3105	-155.7697	12.9694	67.0496	0.0000 
0x50	10:17:01.485	-0.2598	-0.4561	-0.9600	-26.3672	106.1401	20.7520	-156.4728	11.4203	65.9070	0.0000 
0x50	10:17:01.528	-0.2085	-0.4697	-0.9126	-33.2031	110.2905	19.5923	-157.2253	9.6460	64.6655	0.0000 
0x50	10:17:01.528	-0.2085	-0.4697	-0.9126	-33.2031	110.2905	19.5923	-158.0164	7.7948	63.4515	0.0000 
0x50	10:17:01.592	-0.1714	-0.4717	-0.9009	-33.2642	114.9902	9.8877	-158.7305	5.7623	62.4078	0.0000 
0x50	10:17:01.592	-0.1357	-0.4570	-0.8877	-38.7573	118.0420	4.0283	-159.5050	3.6255	61.4850	0.0000 
0x50	10:17:01.592	-0.1133	-0.4463	-0.8857	-44.9829	124.9390	3.0518	-160.3619	1.3513	60.5676	0.0000 
0x50	10:17:01.605	-0.0615	-0.4395	-0.8643	-55.4810	130.0659	6.7139	-161.3782	-1.0107	59.5844	0.0000 
0x50	10:17:01.625	0.0117	-0.4478	-0.8457	-62.5610	133.1787	4.3335	-162.4713	-3.4937	58.6725	0.0000 
0x50	10:17:01.645	0.0688	-0.4751	-0.8394	-70.8618	134.8267	-7.5684	-163.6853	-6.1084	58.0298	0.0000 
0x50	10:17:01.665	0.1113	-0.4609	-0.8643	-85.1440	140.2588	-24.5972	-165.1959	-8.9264	57.7441	0.0000 
0x50	10:17:01.708	0.1235	-0.4189	-0.8760	-106.3843	140.6250	-33.0200	-167.1735	-11.7719	57.7112	0.0000 
0x50	10:17:01.709	0.1738	-0.3804	-0.9458	-121.7041	152.1606	-52.6123	-169.5795	-14.9139	58.1342	0.0000 
0x50	10:17:01.726	0.1963	-0.3701	-1.0220	-150.6958	184.3872	-93.5059	-172.8424	-18.7592	59.4635	0.0000 
0x50	10:17:01.796	0.2319	-0.3271	-0.9883	-192.9321	217.9565	-135.6201	-177.4292	-23.2251	61.9464	0.0000 
0x50	10:17:01.796	0.1982	-0.1914	-0.7974	-232.4219	221.6187	-146.3013	176.6931	-27.4933	65.1929	0.0000 
0x50	10:17:01.796	0.2207	-0.0498	-0.6626	-234.0698	201.4160	-121.9482	170.5408	-31.0858	68.4668	0.0000 
0x50	10:17:01.806	0.3667	0.0649	-0.6270	-225.9521	189.5142	-112.3047	164.1742	-34.2554	72.0483	0.0000 
0x50	10:17:01.848	0.5098	0.1582	-0.5610	-239.8071	180.1758	-124.0845	156.8958	-36.8921	76.4044	0.0000 
0x50	10:17:01.848	0.5449	0.2412	-0.4321	-252.9907	168.4570	-132.0801	148.8043	-38.7982	81.3263	0.0000 
0x50	10:17:01.865	0.6079	0.3560	-0.3130	-239.9292	152.8931	-150.6348	140.4163	-39.6991	86.7700	0.0000 
0x50	10:17:01.885	0.6504	0.5347	-0.2163	-206.6040	128.2959	-169.4336	132.5391	-39.3365	92.2137	0.0000 
0x50	10:17:01.905	0.6353	0.6836	-0.1587	-158.8135	105.3467	-182.9834	125.9143	-37.8754	97.2510	0.0000 
0x50	10:17:01.925	0.5859	0.8047	-0.1318	-117.9810	85.6323	-184.8755	120.6793	-35.7166	101.5686	0.0000 
0x50	10:17:01.945	0.5601	0.9268	-0.1572	-93.9331	64.3921	-172.3022	116.6638	-33.2721	104.9524	0.0000 
0x50	10:17:01.990	0.5381	0.9678	-0.1206	-82.7026	43.8843	-148.0713	113.5052	-30.9265	107.3804	0.0000 
0x50	10:17:01.990	0.5020	1.0005	-0.1655	-64.6973	33.2642	-112.3047	111.2091	-29.0588	109.0778	0.0000 
0x50	10:17:02.005	0.4932	1.0337	-0.2056	-50.1099	18.0664	-79.2847	109.6161	-27.6636	110.0940	0.0000 
0x50	10:17:02.026	0.4746	1.0215	-0.2271	-37.2314	6.8359	-52.0020	108.4351	-26.5869	110.7312	0.0000 
0x50	10:17:02.045	0.4678	1.0117	-0.2607	-26.3672	1.4038	-35.5225	107.6605	-25.8234	111.0663	0.0000 
0x50	10:17:02.065	0.4570	1.0010	-0.2871	-21.3013	-2.4414	-27.3438	107.1167	-25.2356	111.2311	0.0000 
0x50	10:17:02.085	0.4536	1.0068	-0.3047	-12.6343	-6.5308	-20.4468	106.8036	-24.7632	111.2585	0.0000 
0x50	10:17:02.105	0.4180	0.9883	-0.3223	-2.6245	-7.0801	-14.0991	106.7377	-24.3951	111.2091	0.0000 
0x50	10:17:02.125	0.4033	0.9585	-0.3369	5.0659	-2.8687	-12.7563	106.8256	-24.0930	111.2091	0.0000 
0x50	10:17:02.187	0.3960	0.9497	-0.3359	7.5684	-1.0376	-11.7188	106.9739	-23.8239	111.2531	0.0000 
0x50	10:17:02.187	0.3838	0.9351	-0.3223	13.4277	-0.3052	-6.9580	107.2211	-23.6371	111.2970	0.0000 
0x50	10:17:02.187	0.3789	0.9082	-0.3086	15.4419	0.6714	-3.2349	107.5232	-23.5327	111.3300	0.0000 
0x50	10:17:02.205	0.3853	0.8877	-0.2983	15.8081	2.0752	-3.5400	107.8253	-23.4613	111.3904	0.0000 
0x50	10:17:02.225	0.3926	0.8691	-0.2886	16.1133	2.9907	-1.0986	108.1274	-23.4393	111.4563	0.0000 
0x50	10:17:02.245	0.4023	0.8491	-0.2861	15.3198	1.2817	0.4272	108.4241	-23.4613	111.4948	0.0000 
0x50	10:17:02.266	0.4043	0.8359	-0.2842	13.6108	0.9155	-0.3662	108.6987	-23.4723	111.5167	0.0000 
0x50	10:17:02.285	0.3999	0.8276	-0.2876	11.5356	2.4414	-1.7090	108.9185	-23.4723	111.5662	0.0000 
0x50	10:17:02.307	0.4087	0.8276	-0.2900	8.5449	3.1128	-4.1504	109.0778	-23.4448	111.6541	0.0000 
0x50	10:17:02.325	0.4033	0.8320	-0.2876	6.7749	3.6621	-6.8359	109.1711	-23.3679	111.7694	0.0000 
0x50	10:17:02.376	0.4077	0.8394	-0.2900	8.4839	4.0894	-10.8643	109.2700	-23.2251	111.9232	0.0000
