StartTime: 2021-09-13 17:08:01.572
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°) 
0x50	17:19:46.620	-0.5430	-0.7256	-0.4277	0.4883	0.2441	0.0000	-120.6958	32.6074	175.3748	0.0000 
0x50	17:19:46.622	-0.5444	-0.7251	-0.4282	-0.5493	-0.3052	-0.4272	-120.7013	32.6074	175.3748	0.0000 
0x50	17:19:46.627	-0.5347	-0.7280	-0.4297	-0.3662	-0.2441	-0.4883	-120.7013	32.6074	175.3802	0.0000 
0x50	17:19:46.632	-0.5420	-0.7285	-0.4341	0.6104	0.4883	0.2441	-120.6958	32.6074	175.3748	0.0000 
0x50	17:19:46.637	-0.5435	-0.7295	-0.4307	0.6104	0.4883	0.3662	-120.6958	32.6074	175.3693	0.0000 
0x50	17:19:46.643	-0.5396	-0.7227	-0.4307	-0.6104	0.0000	0.0000	-120.7013	32.6074	175.3693	0.0000 
0x50	17:19:46.647	-0.5347	-0.7261	-0.4355	-0.6104	-0.0610	0.1221	-120.7013	32.6074	175.3693	0.0000 
0x50	17:19:46.652	-0.5405	-0.7280	-0.4316	0.4883	0.6714	0.3052	-120.7013	32.6074	175.3638	0.0000 
0x50	17:19:46.657	-0.5396	-0.7227	-0.4326	0.4883	0.6104	0.0000	-120.7013	32.6074	175.3638	0.0000 
0x50	17:19:46.658	-0.5420	-0.7231	-0.4302	-0.3662	-0.1831	-0.1831	-120.7013	32.6074	175.3638	0.0000 
0x50	17:19:46.662	-0.5381	-0.7295	-0.4326	-0.6104	-0.3052	-0.4883	-120.7068	32.6019	175.3638	0.0000 
0x50	17:19:46.703	-0.5396	-0.7261	-0.4326	0.3662	0.2441	0.1831	-120.7013	32.6019	175.3638	0.0000 
0x50	17:19:46.703	-0.5381	-0.7285	-0.4292	0.6104	0.3052	0.0610	-120.7013	32.6019	175.3638	0.0000 
0x50	17:19:46.703	-0.5415	-0.7241	-0.4297	-0.3662	-0.3052	0.0000	-120.7013	32.6074	175.3638	0.0000 
0x50	17:19:46.703	-0.5371	-0.7271	-0.4326	-0.6104	-0.4883	0.0000	-120.7068	32.6074	175.3638	0.0000 
0x50	17:19:46.704	-0.5376	-0.7290	-0.4326	0.1831	0.0610	0.1831	-120.7013	32.6074	175.3638	0.0000 
0x50	17:19:46.704	-0.5415	-0.7241	-0.4321	0.4883	0.2441	0.3662	-120.7013	32.6074	175.3638	0.0000 
0x50	17:19:46.704	-0.5454	-0.7266	-0.4316	0.0000	-0.1831	-0.1221	-120.7013	32.6074	175.3638	0.0000 
0x50	17:19:46.708	-0.5425	-0.7290	-0.4321	-0.3662	-0.4883	-0.6104	-120.7013	32.6074	175.3693	0.0000 
0x50	17:19:46.713	-0.5425	-0.7275	-0.4292	0.3052	-0.0610	-0.1831	-120.7013	32.6074	175.3693	0.0000 
0x50	17:19:46.718	-0.5444	-0.7334	-0.4321	0.3662	0.0000	0.0000	-120.6958	32.6074	175.3693	0.0000 
0x50	17:19:46.723	-0.5361	-0.7217	-0.4272	-0.2441	-0.1221	0.0000	-120.6958	32.6074	175.3693	0.0000 
0x50	17:19:46.728	-0.5386	-0.7227	-0.4297	-0.6104	-0.3662	-0.1221	-120.7013	32.6074	175.3693	0.0000 
0x50	17:19:46.733	-0.5298	-0.7202	-0.4316	-0.1221	0.0610	0.0000	-120.7013	32.6074	175.3693	0.0000 
0x50	17:19:46.738	-0.5410	-0.7285	-0.4326	0.3052	0.3662	0.0000	-120.7013	32.6074	175.3693	0.0000 
0x50	17:19:46.738	-0.5435	-0.7251	-0.4326	-0.0610	0.0610	0.0000	-120.7013	32.6019	175.3693	0.0000 
0x50	17:19:46.748	-0.5420	-0.7280	-0.4326	-0.4272	0.0000	-0.1221	-120.7013	32.6019	175.3693	0.0000 
0x50	17:19:46.753	-0.5386	-0.7334	-0.4326	0.0610	0.3662	0.1221	-120.7013	32.6019	175.3638	0.0000 
0x50	17:19:46.758	-0.5464	-0.7305	-0.4351	0.4272	0.4272	0.3052	-120.7013	32.6019	175.3638	0.0000 
0x50	17:19:46.763	-0.5469	-0.7305	-0.4302	0.0610	0.1221	0.0610	-120.7013	32.6019	175.3638	0.0000 
0x50	17:19:46.769	-0.5396	-0.7280	-0.4287	0.0000	0.0610	0.0000	-120.7013	32.6019	175.3583	0.0000 
0x50	17:19:46.774	-0.5386	-0.7261	-0.4292	0.1831	0.1221	0.0000	-120.7013	32.6019	175.3583	0.0000 
0x50	17:19:46.779	-0.5400	-0.7290	-0.4326	0.1831	0.1831	0.0000	-120.7013	32.6019	175.3583	0.0000 
0x50	17:19:46.784	-0.5415	-0.7236	-0.4307	0.0610	0.0000	0.0610	-120.7013	32.6019	175.3583	0.0000 
0x50	17:19:46.789	-0.5356	-0.7197	-0.4302	-0.0610	0.1221	-0.0610	-120.7013	32.6019	175.3583	0.0000 
0x50	17:19:46.794	-0.5425	-0.7295	-0.4297	0.1831	0.1221	0.0000	-120.7013	32.6019	175.3528	0.0000 
0x50	17:19:46.799	-0.5396	-0.7275	-0.4307	0.0000	-0.0610	0.0000	-120.7013	32.6019	175.3528	0.0000 
0x50	17:19:46.804	-0.5381	-0.7271	-0.4307	-0.1831	-0.0610	0.0000	-120.7013	32.6019	175.3528	0.0000 
0x50	17:19:46.809	-0.5376	-0.7256	-0.4321	-0.0610	-0.1221	0.0610	-120.7013	32.6019	175.3528	0.0000 
0x50	17:19:46.814	-0.5410	-0.7266	-0.4321	0.1221	0.0000	0.1221	-120.7013	32.6019	175.3528	0.0000 
0x50	17:19:46.819	-0.5376	-0.7207	-0.4302	0.0000	-0.1221	0.0610	-120.7013	32.6019	175.3528	0.0000 
0x50	17:19:46.820	-0.5405	-0.7236	-0.4326	-0.3662	-0.2441	-0.0610	-120.7013	32.6019	175.3528	0.0000 
0x50	17:19:46.829	-0.5396	-0.7290	-0.4351	0.0000	0.0000	-0.3052	-120.7013	32.6019	175.3583	0.0000 
0x50	17:19:46.835	-0.5400	-0.7314	-0.4316	0.2441	0.1221	0.0000	-120.7013	32.6019	175.3528	0.0000 
0x50	17:19:46.840	-0.5415	-0.7266	-0.4272	-0.1221	-0.0610	-0.1221	-120.7013	32.6019	175.3583	0.0000 
0x50	17:19:46.844	-0.5405	-0.7246	-0.4316	-0.2441	-0.2441	0.0000	-120.7013	32.6019	175.3583	0.0000 
0x50	17:19:46.849	-0.5376	-0.7212	-0.4321	0.0000	0.0610	0.1831	-120.7013	32.6019	175.3583	0.0000 
0x50	17:19:46.854	-0.5420	-0.7285	-0.4336	0.6104	0.2441	0.1221	-120.7013	32.6019	175.3528	0.0000 
0x50	17:19:46.893	-0.5449	-0.7275	-0.4282	0.0610	-0.1221	0.1221	-120.7013	32.6019	175.3528	0.0000 
0x50	17:19:46.893	-0.5425	-0.7275	-0.4316	-0.3662	-0.3052	-0.0610	-120.7013	32.6019	175.3583	0.0000 
0x50	17:19:46.894	-0.5415	-0.7290	-0.4336	0.1221	0.0610	0.1831	-120.7013	32.6074	175.3583	0.0000 
0x50	17:19:46.894	-0.5337	-0.7236	-0.4331	0.6714	0.5493	0.3662	-120.7013	32.6074	175.3528	0.0000 
0x50	17:19:46.894	-0.5430	-0.7261	-0.4302	0.0000	0.3662	0.2441	-120.7013	32.6074	175.3528	0.0000 
0x50	17:19:46.894	-0.5386	-0.7231	-0.4321	-0.5493	-0.1831	-0.0610	-120.7013	32.6074	175.3528	0.0000 
0x50	17:19:46.894	-0.5386	-0.7280	-0.4316	-0.1221	0.0000	-0.0610	-120.7013	32.6074	175.3528	0.0000 
0x50	17:19:46.894	-0.5405	-0.7241	-0.4331	0.6714	0.4883	0.0000	-120.7013	32.6019	175.3528	0.0000 
0x50	17:19:46.899	-0.5430	-0.7236	-0.4297	0.1831	0.2441	-0.1221	-120.7013	32.6019	175.3473	0.0000 
0x50	17:19:46.899	-0.5444	-0.7275	-0.4316	-0.4883	-0.3662	-0.1831	-120.7013	32.6019	175.3528	0.0000 
0x50	17:19:46.909	-0.5366	-0.7285	-0.4312	-0.1221	-0.2441	0.0000	-120.7013	32.6019	175.3528	0.0000 
0x50	17:19:46.914	-0.5430	-0.7300	-0.4331	0.4272	0.4272	0.3052	-120.7013	32.6019	175.3528	0.0000 
0x50	17:19:46.919	-0.5420	-0.7266	-0.4282	0.2441	0.0000	0.4272	-120.7013	32.6074	175.3473	0.0000 
0x50	17:19:46.924	-0.5488	-0.7231	-0.4302	-0.4883	-0.5493	-0.0610	-120.7013	32.6074	175.3528	0.0000 
0x50	17:19:46.929	-0.5415	-0.7280	-0.4331	-0.1831	-0.1221	-0.0610	-120.7013	32.6074	175.3528	0.0000 
0x50	17:19:46.934	-0.5410	-0.7266	-0.4312	0.8545	0.3662	0.0000	-120.7013	32.6074	175.3528	0.0000 
0x50	17:19:46.940	-0.5444	-0.7241	-0.4268	0.5493	0.2441	-0.0610	-120.6958	32.6074	175.3473	0.0000 
0x50	17:19:46.945	-0.5415	-0.7266	-0.4282	-0.4272	-0.4883	-0.4272	-120.6958	32.6074	175.3528	0.0000 
0x50	17:19:46.949	-0.5376	-0.7290	-0.4321	-0.4272	-0.3662	-0.1221	-120.6958	32.6074	175.3583	0.0000 
0x50	17:19:46.955	-0.5396	-0.7271	-0.4326	0.6104	0.3052	0.5493	-120.6958	32.6074	175.3528	0.0000 
0x50	17:19:46.960	-0.5435	-0.7227	-0.4292	0.3662	0.3662	0.3662	-120.6958	32.6074	175.3528	0.0000 
0x50	17:19:46.965	-0.5430	-0.7236	-0.4297	-0.6104	-0.3662	-0.0610	-120.6958	32.6074	175.3528	0.0000 
0x50	17:19:46.970	-0.5400	-0.7305	-0.4331	-0.7324	-0.4272	-0.2441	-120.7013	32.6074	175.3583	0.0000 
0x50	17:19:46.975	-0.5376	-0.7275	-0.4355	0.4883	0.6104	0.0000	-120.7013	32.6074	175.3528	0.0000 
0x50	17:19:46.980	-0.5415	-0.7261	-0.4312	0.7935	0.4883	0.0000	-120.6958	32.6074	175.3528	0.0000 
0x50	17:19:46.985	-0.5439	-0.7256	-0.4263	-0.3662	-0.0610	0.0000	-120.7013	32.6074	175.3528	0.0000 
0x50	17:19:46.997	-0.5356	-0.7266	-0.4336	-0.6104	-0.2441	-0.0610	-120.7013	32.6074	175.3528	0.0000 
0x50	17:19:46.998	-0.5356	-0.7280	-0.4331	0.2441	0.3662	0.4272	-120.7013	32.6074	175.3528	0.0000 
0x50	17:19:47.001	-0.5430	-0.7241	-0.4312	0.7324	0.3662	0.4272	-120.7013	32.6074	175.3473	0.0000 
0x50	17:19:47.006	-0.5435	-0.7231	-0.4287	-0.1831	-0.2441	-0.1221	-120.7013	32.6074	175.3528	0.0000 
0x50	17:19:47.011	-0.5366	-0.7261	-0.4307	-0.4272	-0.4272	-0.4883	-120.7013	32.6074	175.3528	0.0000 
0x50	17:19:47.016	-0.5396	-0.7275	-0.4312	0.4272	0.1831	-0.0610	-120.6958	32.6074	175.3528	0.0000 
0x50	17:19:47.021	-0.5391	-0.7246	-0.4292	0.8545	0.4883	0.1221	-120.6958	32.6074	175.3528	0.0000 
0x50	17:19:47.033	-0.5425	-0.7246	-0.4292	-0.1831	-0.1831	-0.1221	-120.6958	32.6074	175.3528	0.0000 
0x50	17:19:47.037	-0.5366	-0.7275	-0.4307	-0.6104	-0.4272	-0.1831	-120.6958	32.6074	175.3583	0.0000 
0x50	17:19:47.041	-0.5361	-0.7271	-0.4287	0.0000	0.0000	0.0000	-120.6958	32.6074	175.3583	0.0000 
0x50	17:19:47.041	-0.8359	-0.4927	-0.7222	12.7563	6.7139	-4.8828	-120.6464	32.5690	175.3363	0.0000 
0x50	17:19:47.083	-1.3667	0.3364	-0.9321	56.0303	30.7617	-144.1040	-120.2344	31.8878	175.6110	0.0000 
0x50	17:19:47.083	-1.1582	-0.2627	-0.7021	139.0991	45.1660	-265.9302	-119.2786	30.6409	176.1493	0.0000 
0x50	17:19:47.083	-0.6025	-0.0625	-0.6987	84.7778	98.5107	-212.5244	-118.8336	29.4983	176.2372	0.0000 
0x50	17:19:47.084	-0.6929	-0.2446	-0.6099	19.6533	181.7627	-1.6479	-119.2072	29.0808	175.3253	0.0000 
0x50	17:19:47.085	-0.6987	0.0854	-0.6108	16.6626	263.6719	70.9229	-119.8883	28.7732	173.8147	0.0000 
0x50	17:19:47.085	-0.7124	-0.6006	-0.5029	39.2456	295.1660	139.9536	-120.6134	28.6688	171.9635	0.0000 
0x50	17:19:47.085	-0.5991	-0.5938	-0.5869	22.5830	222.7173	197.3877	-121.3385	28.9764	170.2991	0.0000 
0x50	17:19:47.085	-0.9404	-2.8774	-1.2905	107.1167	148.1934	122.6196	-121.3550	29.1357	169.2224	0.0000 
0x50	17:19:47.086	-0.3315	-0.7700	-0.3149	125.3052	84.1675	155.5176	-121.1792	29.6027	168.3600	0.0000 
0x50	17:19:47.091	-0.0972	-0.9883	-0.2871	166.5039	104.7974	125.9155	-120.8057	29.8828	167.4921	0.0000 
0x50	17:19:47.096	-0.0713	-0.8071	-0.1357	178.5889	155.8838	145.3857	-120.5310	30.1190	166.3110	0.0000 
0x50	17:19:47.101	-0.2026	-0.9707	-0.0259	93.3228	175.9644	140.1367	-120.7178	30.2838	165.0531	0.0000 
0x50	17:19:47.107	0.0938	-2.3389	-0.7671	-0.2441	225.8301	69.0308	-121.3879	29.9927	163.7622	0.0000 
0x50	17:19:47.114	-0.3945	-0.4141	-0.2495	286.3159	230.6519	-11.5967	-120.5035	29.3500	162.7020	0.0000 
0x50	17:19:47.116	-0.0952	-1.8589	-0.1802	-20.8740	268.0054	-75.7446	-121.1298	28.3392	161.6528	0.0000 
0x50	17:19:47.121	-0.3354	-2.2178	-0.3218	79.1016	258.6060	-62.0728	-121.2231	27.3999	160.6311	0.0000 
0x50	17:19:47.126	-0.4556	-1.3271	-0.5039	77.6978	218.8110	-78.0640	-121.1902	26.4990	159.8621	0.0000 
0x50	17:19:47.132	-0.5327	-1.0967	-0.6548	95.2148	151.9165	-79.4067	-120.9210	25.7684	159.4226	0.0000 
0x50	17:19:47.136	-0.5664	-1.3418	-0.7319	78.3081	79.2236	-81.7261	-120.5804	25.2136	159.3347	0.0000 
0x50	17:19:47.141	-0.5625	-1.5024	-0.7773	70.7397	18.4937	-70.8618	-120.1740	24.8621	159.4995	0.0000 
0x50	17:19:47.146	-0.5483	-1.3599	-0.8145	35.8887	-23.0713	-61.0352	-119.8663	24.6533	159.8346	0.0000 
0x50	17:19:47.151	-0.5430	-1.2920	-0.8135	-2.5635	-41.7480	-54.9316	-119.7290	24.5160	160.2356	0.0000 
0x50	17:19:47.157	-0.5449	-1.3213	-0.7817	-29.1748	-45.1050	-46.3257	-119.7290	24.4281	160.6311	0.0000 
0x50	17:19:47.157	-0.5234	-1.3232	-0.7300	-46.6309	-30.6396	-38.8184	-119.8499	24.3292	160.9387	0.0000 
0x50	17:19:47.167	-0.4976	-1.2935	-0.6616	-62.6221	3.4790	-33.1421	-120.1245	24.1754	161.0651	0.0000 
0x50	17:19:47.172	-0.4741	-1.2734	-0.5981	-75.9888	53.9551	-28.2593	-120.5695	23.9172	160.9442	0.0000 
0x50	17:19:47.177	-0.4600	-1.2607	-0.5332	-87.2803	113.5254	-24.0479	-121.1792	23.5217	160.5377	0.0000 
0x50	17:19:47.182	-0.4536	-1.2373	-0.4766	-93.1396	174.7437	-20.8130	-121.9263	22.9724	159.8456	0.0000 
0x50	17:19:47.187	-0.4448	-1.1914	-0.4229	-94.7876	237.3657	-17.7002	-122.7777	22.2693	158.8733	0.0000 
0x50	17:19:47.192	-0.4395	-1.1553	-0.3818	-92.3462	286.1938	-15.8691	-123.6841	21.4233	157.6978	0.0000 
0x50	17:19:47.197	-0.4404	-1.1348	-0.3452	-88.0737	323.6694	-15.0146	-124.5959	20.4620	156.3794	0.0000 
0x50	17:19:47.202	-0.4463	-1.1318	-0.3174	-80.2612	346.9238	-13.7329	-125.4694	19.4238	154.9896	0.0000 
0x50	17:19:47.207	-0.4541	-1.0718	-0.2900	-72.3267	354.2480	-11.8408	-126.2769	18.3527	153.5889	0.0000 
0x50	17:19:47.212	-0.4619	-1.0557	-0.2593	-63.9648	346.0083	-9.2163	-127.0020	17.3090	152.2430	0.0000 
0x50	17:19:47.217	-0.4629	-1.0000	-0.2310	-54.7485	322.5708	-4.2114	-127.6282	16.3367	151.0071	0.0000 
0x50	17:19:47.222	-0.4097	-0.9868	-0.2119	-47.5464	277.5269	30.4565	-128.1665	15.6390	149.8645	0.0000 
0x50	17:19:47.230	-0.4238	-0.7632	-0.1812	-41.8701	214.1113	37.1704	-128.6005	15.1501	148.9691	0.0000 
0x50	17:19:47.232	-0.3809	-0.7090	-0.1401	-46.2036	142.4561	16.5405	-128.9575	14.8041	148.4363	0.0000 
0x50	17:19:47.274	-0.3511	-0.7461	-0.0840	-36.8042	68.5425	13.3667	-129.1827	14.6777	148.2111	0.0000 
0x50	17:19:47.274	-0.3154	-0.7646	-0.0303	-26.3062	-2.8076	0.3052	-129.2706	14.7272	148.3209	0.0000 
0x50	17:19:47.274	-0.2715	-0.8569	0.0103	-12.8784	-66.1621	-8.4839	-129.2102	14.9414	148.7109	0.0000 
0x50	17:19:47.274	-0.2246	-0.8896	0.0435	2.3804	-117.4927	-10.5591	-129.0234	15.3040	149.3097	0.0000 
0x50	17:19:47.275	-0.1792	-0.8872	0.0801	19.2261	-155.3345	-13.9160	-128.6938	15.7764	150.0787	0.0000 
0x50	17:19:47.275	-0.1152	-0.8374	0.1050	39.6729	-181.7017	-19.5313	-128.2214	16.2927	150.9741	0.0000 
0x50	17:19:47.275	-0.0601	-0.7661	0.1289	60.1807	-193.7866	-30.5786	-127.6062	16.7981	151.9629	0.0000 
0x50	17:19:47.275	0.0000	-0.7383	0.1475	79.2236	-194.3970	-43.7012	-126.8756	17.2375	153.0011	0.0000 
0x50	17:19:47.277	0.0532	-0.7075	0.1665	95.7031	-184.3872	-56.5186	-126.0516	17.5836	154.0393	0.0000 
0x50	17:19:47.282	0.0903	-0.6465	0.1909	108.3984	-167.2363	-70.7397	-125.1672	17.7979	155.0555	0.0000 
0x50	17:19:47.287	0.1250	-0.5933	0.2129	119.3848	-148.1934	-88.4399	-124.2334	17.8748	156.0443	0.0000 
0x50	17:19:47.292	0.1445	-0.6011	0.2290	127.9907	-134.2773	-104.6143	-123.2556	17.8253	157.0166	0.0000 
0x50	17:19:47.297	0.1504	-0.6260	0.2485	140.9912	-130.3101	-122.0093	-122.2009	17.6770	158.0219	0.0000 
0x50	17:19:47.302	0.1523	-0.6387	0.2651	159.9121	-141.2964	-144.5313	-121.0254	17.4408	159.1260	0.0000 
0x50	17:19:47.307	0.1548	-0.6450	0.2764	180.0537	-165.1611	-167.2974	-119.7070	17.1387	160.3894	0.0000 
0x50	17:19:47.312	0.1519	-0.7109	0.2822	204.1626	-200.8667	-191.7725	-118.2129	16.7926	161.8616	0.0000 
0x50	17:19:47.317	0.1523	-0.7949	0.2788	231.0791	-245.4834	-221.0083	-116.5155	16.3751	163.5919	0.0000 
0x50	17:19:47.317	0.1587	-0.9463	0.2842	261.1084	-292.5415	-251.8921	-114.6039	15.8643	165.5859	0.0000 
0x50	17:19:47.327	0.1714	-1.0449	0.2817	293.5181	-333.3130	-283.3252	-112.4945	15.2271	167.8107	0.0000 
0x50	17:19:47.332	0.1797	-1.1089	0.2686	323.0591	-359.9243	-316.8945	-110.2258	14.3976	170.1837	0.0000 
0x50	17:19:47.337	0.1909	-1.1602	0.2456	349.7314	-368.8354	-349.6094	-107.8528	13.3319	172.6007	0.0000 
0x50	17:19:47.342	0.1860	-1.2397	0.2246	380.0659	-356.5674	-385.9253	-105.3973	11.9806	174.9463	0.0000 
0x50	17:19:47.348	0.1816	-1.2739	0.1997	405.5786	-324.4629	-415.3442	-102.9199	10.3546	177.0831	0.0000 
0x50	17:19:47.352	0.1528	-1.2866	0.1670	430.4810	-275.0854	-442.5049	-100.4370	8.4540	178.9124	0.0000 
0x50	17:19:47.357	0.1221	-1.3115	0.1313	453.6743	-212.3413	-468.0786	-97.9541	6.3116	-179.6429	0.0000 
0x50	17:19:47.362	0.0796	-1.3667	0.0830	477.2949	-142.3340	-488.4644	-95.4602	3.9661	-178.6487	0.0000 
0x50	17:19:47.368	0.0200	-1.4238	0.0288	501.1597	-70.0684	-501.4648	-92.9169	1.4996	-178.1158	0.0000 
0x50	17:19:47.373	-0.0581	-1.4946	-0.0371	523.4375	-0.6714	-512.3291	-90.2966	-1.0437	-178.0389	0.0000 
0x50	17:19:47.378	-0.2031	-1.6436	-0.1455	571.2280	72.8149	-565.4297	-87.4237	-3.8397	-178.4564	0.0000 
0x50	17:19:47.383	-0.2725	-1.7192	-0.2280	598.6938	146.5454	-571.1670	-84.3640	-6.6028	-179.3958	0.0000 
0x50	17:19:47.388	-0.3872	-1.8042	-0.3511	615.0513	223.2666	-544.3115	-81.1176	-9.1187	179.1486	0.0000 
0x50	17:19:47.393	-0.4854	-1.8477	-0.4595	641.1743	292.7856	-517.9443	-77.6129	-11.3434	177.2150	0.0000 
0x50	17:19:47.398	-0.5630	-1.9326	-0.5664	653.0762	353.9429	-480.4077	-73.9050	-13.1836	174.8804	0.0000 
0x50	17:19:47.403	-0.6177	-2.0137	-0.6709	670.2881	406.3721	-429.0771	-69.9939	-14.5294	172.2382	0.0000 
0x50	17:19:47.408	-0.6489	-2.0464	-0.7993	681.3965	447.1436	-367.7979	-65.9454	-15.3314	169.4202	0.0000 
0x50	17:19:47.413	-0.6533	-2.0796	-0.9063	676.0254	493.8354	-301.8799	-61.8805	-15.5347	166.4758	0.0000 
0x50	17:19:47.418	-0.6162	-2.1919	-1.0386	669.1284	534.2407	-219.6045	-57.8815	-15.0787	163.5535	0.0000 
0x50	17:19:47.423	-0.5742	-2.1152	-1.1260	656.6772	567.2607	-149.4751	-54.0198	-14.0515	160.7355	0.0000 
0x50	17:19:47.428	-0.5200	-2.0815	-1.2231	617.0044	594.1162	-77.5146	-50.4822	-12.4805	158.1207	0.0000 
0x50	17:19:47.436	-0.4536	-1.9575	-1.3257	567.7490	614.9902	-5.5542	-47.3346	-10.4205	155.7751	0.0000 
0x50	17:19:47.438	-0.3833	-1.8267	-1.4150	491.0278	625.5493	65.2466	-44.7253	-7.9651	153.7482	0.0000 
0x50	17:19:47.443	-0.3047	-1.5986	-1.4775	400.4517	621.2769	127.2583	-42.7094	-5.2295	152.0673	0.0000 
0x50	17:19:47.449	-0.2319	-1.4199	-1.5273	289.0625	596.9849	178.7720	-41.3690	-2.3676	150.7324	0.0000 
0x50	17:19:47.453	-0.1602	-1.2178	-1.5479	161.7432	550.1099	216.3086	-40.7373	0.4559	149.7272	0.0000 
0x50	17:19:47.459	-0.0830	-1.0713	-1.5479	8.5449	468.5059	236.9995	-40.9076	3.0487	149.0680	0.0000 
0x50	17:19:47.463	-0.0107	-0.9316	-1.5029	-135.0098	367.6758	243.2251	-41.8030	5.2789	148.7219	0.0000 
0x50	17:19:47.469	0.0552	-0.8872	-1.4463	-275.2075	243.2861	244.2017	-43.3740	7.0477	148.7439	0.0000 
0x50	17:19:47.474	0.1211	-0.9551	-1.3496	-409.0576	101.5015	238.5864	-45.5493	8.2947	149.1779	0.0000 
0x50	17:19:47.516	0.1963	-1.1235	-1.2388	-531.6772	-47.1191	231.7505	-48.2520	9.0253	150.0732	0.0000 
0x50	17:19:47.516	0.2642	-1.3647	-1.1113	-644.1650	-191.4063	224.9756	-51.4270	9.3109	151.4685	0.0000 
0x50	17:19:47.516	0.3413	-1.6875	-0.9883	-736.3892	-319.2139	213.7451	-54.9756	9.2450	153.3252	0.0000 
0x50	17:19:47.516	0.4243	-1.9707	-0.8613	-812.5610	-416.3818	210.8765	-58.8373	9.0198	155.5939	0.0000 
0x50	17:19:47.517	0.5005	-2.2539	-0.7212	-874.8169	-478.3936	212.8906	-62.9626	8.8000	158.1537	0.0000 
0x50	17:19:47.517	0.5830	-2.4019	-0.5942	-922.7905	-488.1592	206.0547	-67.3132	8.7122	160.7684	0.0000 
0x50	17:19:47.517	0.6396	-2.4932	-0.4712	-961.7310	-452.3315	204.5898	-71.8726	8.8715	163.2239	0.0000 
0x50	17:19:47.517	0.6865	-2.5479	-0.3423	-993.8965	-375.6714	193.5425	-76.6241	9.2725	165.2838	0.0000 
0x50	17:19:47.519	0.7202	-2.6284	-0.2241	-1022.2778	-265.7471	185.5469	-81.5790	9.8987	166.7615	0.0000 
0x50	17:19:47.524	0.7202	-2.6997	-0.1123	-1038.7573	-136.5356	167.5415	-86.7041	10.6238	167.5305	0.0000 
0x50	17:19:47.529	0.7026	-2.7378	-0.0146	-1054.1382	-1.8921	136.9629	-92.0215	11.2610	167.5470	0.0000 
0x50	17:19:47.534	0.6563	-2.7852	0.0649	-1056.6406	124.3896	97.1069	-97.4707	11.6455	166.8823	0.0000 
0x50	17:19:47.539	0.5854	-2.8130	0.1440	-1055.4810	239.8071	39.7339	-103.0023	11.5796	165.6628	0.0000 
0x50	17:19:47.544	0.5000	-2.8345	0.2095	-1051.7578	313.1714	-15.0146	-108.5449	11.0303	164.1797	0.0000 
0x50	17:19:47.549	0.3804	-2.7246	0.2744	-1036.7432	347.7173	-75.0732	-113.9667	10.0085	162.7130	0.0000 
0x50	17:19:47.554	0.2734	-2.7256	0.3608	-1023.2544	339.1113	-133.3008	-119.2236	8.6188	161.5210	0.0000 
