StartTime: 2021-09-13 17:08:01.572
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°) 
0x50	17:09:13.821	0.0762	0.3682	1.1787	118.2251	-11.5967	15.2588	12.0135	1.6479	162.1967	0.0000 
0x50	17:09:13.881	-0.0557	0.7427	1.2617	114.1357	38.5132	8.2397	16.1884	59.4360	0.0000	0.0000 
0x50	17:09:13.930	-0.0015	0.6802	0.9844	188.7817	76.4160	-24.7192	22.4176	4.1528	159.7522	0.0000 
0x50	17:09:13.941	-0.0552	0.5571	0.8613	139.5874	66.8335	9.3384	0.8899	60.2875	0.0000	0.0000 
0x50	17:09:13.981	-0.1567	0.7769	0.9478	58.2275	67.8711	33.0811	32.5909	8.3936	158.9667	0.0000 
0x50	17:09:14.021	-0.1445	0.9307	0.8564	43.4570	76.2329	30.0903	34.6344	10.0800	159.4611	0.0000 
0x50	17:09:14.061	-0.1934	0.9053	0.7324	49.3164	78.1250	17.9443	36.9800	11.9257	159.7742	0.0000 
0x50	17:09:14.101	-0.2314	0.8613	0.6035	48.7061	77.7588	11.8408	39.3915	13.8977	159.8401	0.0000 
0x50	17:09:14.173	-0.2827	0.7988	0.5098	37.7808	69.8853	6.1646	41.5063	15.7050	159.5874	0.0000 
0x50	17:09:14.181	-0.2837	0.7729	0.4302	37.1094	62.8052	-2.1362	43.5443	17.4298	158.9722	0.0000 
0x50	17:09:14.222	-0.3105	0.7939	0.3955	48.5840	62.1338	11.2305	45.9558	18.9185	158.5382	0.0000 
0x50	17:09:14.261	-0.3066	0.8696	0.3584	12.3901	50.0488	18.0664	47.7850	19.7809	158.2196	0.0000 
0x50	17:09:14.321	-0.2490	1.0239	0.2866	-23.1934	17.2729	-3.2959	47.4994	20.0336	156.6541	0.0000 
0x50	17:09:14.362	-0.2310	0.9648	0.3516	-2.3804	-4.0283	-12.8784	47.1808	60.2875	0.0000	0.0000 
0x50	17:09:14.382	-0.2671	0.7725	0.4419	11.6577	-4.1504	-13.9771	47.4884	19.7919	150.8203	0.0000 
0x50	17:09:14.421	-0.2524	0.7485	0.4390	-3.4180	-2.9297	-8.9111	47.4719	19.5996	148.0078	0.0000 
0x50	17:09:14.462	-0.2847	0.7822	0.4980	-15.1367	5.1880	-15.3809	46.9556	19.7205	145.2887	0.0000 
0x50	17:09:14.501	-0.2471	0.8369	0.4600	-20.2026	13.2446	-16.0522	46.1481	20.2753	142.7014	0.0000 
0x50	17:09:14.553	-0.2515	0.8320	0.4731	-25.1465	13.0615	-9.5825	0.0000	60.2875	0.0000	0.0000 
0x50	17:09:14.581	-0.3174	0.8975	0.5625	-26.7334	25.0854	-11.7188	44.4891	21.0883	138.4772	0.0000 
0x50	17:09:14.622	-0.3101	0.8701	0.0088	0.0000	0.0000	0.0000	0.0000	60.2875	0.0000	0.0000 
0x50	17:09:14.683	-0.3628	0.8892	0.4614	17.0288	72.0825	2.7466	46.4502	23.5876	136.9171	0.0000 
0x50	17:09:14.701	-0.3784	0.9312	0.2646	62.9272	68.2373	-4.5776	49.1034	25.4993	136.8896	0.0000 
0x50	17:09:14.742	-0.3926	0.8545	0.1279	68.4814	43.4570	-3.2349	52.7783	26.6968	136.4832	0.0000 
0x50	17:09:14.782	-0.4727	0.7495	0.1631	62.5000	28.4424	-3.9673	55.9369	27.3120	135.3406	0.0000 
0x50	17:09:14.821	-0.5190	0.7119	0.1611	52.8564	23.0103	1.7700	58.9087	27.6416	133.9398	0.0000 
0x50	17:09:14.861	-0.5195	0.7896	0.1436	26.4893	16.9067	3.5400	61.2433	27.6965	132.4841	0.0000 
0x50	17:09:14.904	-0.5010	0.9282	0.1973	-10.6812	20.3247	-12.9395	62.2760	27.8613	130.8691	0.0000 
0x50	17:09:14.980	-0.4639	1.1494	0.2407	-9.4604	32.4097	-31.6772	62.1826	28.6414	129.1278	0.0000 
0x50	17:09:14.981	-0.4644	0.8511	0.2329	12.6343	44.7388	-15.8081	61.5948	30.5145	127.1283	0.0000 
0x50	17:09:15.021	-0.4863	0.7417	0.2095	-15.8081	42.6636	-22.5220	62.4133	31.6846	126.2054	0.0000 
0x50	17:09:15.082	-0.4604	0.7788	0.1133	-54.3213	33.3862	-7.0801	62.0013	32.9095	125.1727	0.0000 
0x50	17:09:15.107	-0.4844	0.7852	0.1284	-55.6641	21.8506	12.5732	60.4962	32.9425	124.1180	0.0000 
0x50	17:09:15.170	-0.4829	0.8345	0.1416	-34.6069	18.7988	3.3569	59.4635	32.6404	122.9865	0.0000 
0x50	17:09:15.182	-0.5127	0.7715	0.1313	11.7798	10.0708	29.2969	59.6393	32.0361	121.6791	0.0000 
0x50	17:09:15.221	-0.5415	0.7632	0.1514	29.7852	11.1694	25.0854	61.4630	30.9595	120.5475	0.0000 
0x50	17:09:15.262	-0.5386	0.8071	0.1602	24.5972	11.8408	15.1978	63.2318	30.2344	119.2401	0.0000 
0x50	17:09:15.301	-0.5332	0.8687	0.1382	17.2729	25.8179	8.6670	64.8468	29.8389	117.9767	0.0000 
0x50	17:09:15.357	-0.5034	0.9272	0.1367	5.8594	0.9766	6.5308	65.6653	29.5367	116.2848	0.0000 
0x50	17:09:15.381	-0.5088	0.9463	0.1392	14.8315	-4.8828	3.4180	66.4069	29.0479	114.2084	0.0000 
0x50	17:09:15.421	-0.4756	0.9277	0.0942	15.5029	-14.0991	4.5776	67.0386	28.5974	111.7804	0.0000 
0x50	17:09:15.461	-0.4629	0.8574	0.0962	9.8267	-25.5127	2.8687	67.4231	27.9327	108.9294	0.0000 
0x50	17:09:15.502	-0.4814	0.7178	0.1631	0.0000	-26.0010	17.5781	67.4396	26.8616	106.0345	0.0000 
0x50	17:09:15.547	-0.4355	0.8350	0.1509	-32.0435	-18.7988	14.2822	66.6705	25.7794	103.5406	0.0000 
0x50	17:09:15.582	-0.3984	0.9409	0.1519	-29.5410	-17.8223	14.7095	65.4401	24.8291	101.1731	0.0000 
0x50	17:09:15.622	-0.3916	1.0132	0.1772	-25.7568	-17.6392	13.1836	64.5502	23.7964	98.9044	0.0000 
0x50	17:09:15.704	-0.3936	0.9331	0.2202	-16.7236	-13.1836	2.6245	63.7152	23.1262	96.6028	0.0000 
0x50	17:09:15.704	-0.3872	0.8550	0.2236	13.1226	1.5869	5.9814	64.1272	22.7087	94.7681	0.0000 
0x50	17:09:15.741	-0.3872	0.8071	0.1724	14.0991	10.5591	7.0190	65.1215	22.4561	93.4662	0.0000 
0x50	17:09:15.801	-0.3960	0.8472	0.1733	9.6436	12.2681	7.5684	66.0608	22.2363	92.3456	0.0000 
0x50	17:09:15.842	-0.4072	0.9136	0.1753	9.8267	14.0991	11.9019	67.0551	21.9342	91.3788	0.0000 
0x50	17:09:15.881	-0.4351	1.0322	0.1973	-13.8550	10.5591	8.8501	67.3407	21.6321	90.3461	0.0000 
0x50	17:09:15.921	-0.4316	0.9282	0.2559	4.1504	6.3477	-2.9297	67.1979	21.7529	88.8574	0.0000 
0x50	17:09:15.981	-0.3965	0.7949	0.1553	18.9209	6.1646	4.9438	68.5986	21.5936	87.6050	0.0000 
0x50	17:09:16.022	-0.4053	0.8887	0.1621	-22.7051	-4.5776	3.9673	68.1537	21.3025	0.2032	0.0000 
0x50	17:09:16.084	-0.4067	0.9360	0.1655	0.0000	-7.0190	5.0049	68.1372	20.9509	84.2322	0.0000 
0x50	17:09:16.084	-0.3931	0.8726	0.1665	-4.0283	-10.6812	5.3101	68.1921	20.5389	82.3975	0.0000 
0x50	17:09:16.123	-0.3818	0.9097	0.1904	-9.7046	-13.0615	5.3711	67.9724	20.0830	80.4858	0.0000 
0x50	17:09:16.162	-0.3789	0.9102	0.2192	-7.3853	-10.3149	3.2959	67.7527	19.7314	78.6401	0.0000 
0x50	17:09:16.202	-0.3711	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	60.2875	0.0000	0.0000 
0x50	17:09:16.241	-0.3726	0.9009	0.2192	-1.9531	-3.9063	2.6245	67.8900	19.1547	75.4541	0.0000 
0x50	17:09:16.281	-0.3716	0.8979	0.2212	-9.3994	-4.5166	-0.1221	67.9010	19.0118	73.9600	0.0000 
0x50	17:09:16.324	-0.3877	0.8921	0.2422	-7.4463	-3.2959	2.4414	67.7032	18.9075	72.4768	0.0000 
0x50	17:09:16.396	-0.3755	0.9233	0.2271	-6.1035	-7.4463	2.6245	67.5275	18.7317	71.0376	0.0000 
0x50	17:09:16.401	-0.3506	0.8530	0.2568	1.7700	-9.6436	10.6812	67.5824	18.4186	69.5105	0.0000 
0x50	17:09:16.441	-0.3906	0.9189	0.2778	50.3540	14.3433	17.2729	68.3295	17.8693	68.3679	0.0000 
0x50	17:09:16.481	-0.3218	0.9404	0.1318	63.4155	14.5874	40.7104	71.3123	17.0673	68.2471	0.0000 
0x50	17:09:16.541	-0.3101	0.9409	0.0894	45.3491	4.6997	31.6772	73.7842	15.8368	67.8735	0.0000 
0x50	17:09:16.582	-0.2920	0.9761	0.0615	33.3862	-8.8501	39.7339	75.5530	14.6173	67.0331	0.0000 
0x50	17:09:16.601	-0.3242	0.9609	0.1416	44.9829	17.2729	34.5459	76.9592	12.9858	65.9894	0.0000 
0x50	17:09:16.641	-0.2017	0.9829	0.0479	72.7539	39.6118	70.2515	79.5959	11.1621	66.0992	0.0000 
0x50	17:09:16.701	-0.1729	0.9780	0.0313	55.1147	20.8130	93.2007	82.7545	8.1024	67.0276	0.0000 
0x50	17:09:16.721	-0.0771	1.0415	0.0547	28.0762	2.1362	58.1665	84.3256	5.3778	66.5167	0.0000 
0x50	17:09:16.767	-0.0596	1.0596	0.0186	26.1230	-1.9531	47.7905	85.6219	3.2465	65.6268	0.0000 
0x50	17:09:16.802	-0.0444	1.0010	0.0195	24.5972	10.4370	18.7988	86.6272	2.1149	64.7699	0.0000 
0x50	17:09:16.841	-0.0562	0.9800	-0.0200	26.1230	21.5454	3.4180	87.8082	1.6040	64.2261	0.0000 
0x50	17:09:16.881	-0.0542	1.0024	-0.0122	21.1792	30.0903	-4.1504	88.6212	1.7139	64.1107	0.0000 
0x50	17:09:16.921	-0.0801	1.0190	-0.1162	49.5605	42.6025	-42.0532	90.2747	2.5598	64.4788	0.0000 
0x50	17:09:16.962	-0.1367	0.9854	-0.1655	31.4941	64.3921	-117.0044	92.2522	5.7294	65.6049	0.0000 
0x50	17:09:17.002	-0.2173	1.0889	-0.1006	19.2261	88.8062	-161.9263	93.7024	11.0522	67.8735	0.0000 
0x50	17:09:17.041	-0.1685	0.9966	-0.1382	119.2627	176.8799	-292.2363	97.3993	20.6378	73.1415	0.0000 
0x50	17:09:17.082	-0.4683	0.9263	-0.2114	44.2505	94.4824	-225.8911	101.9476	28.6194	78.1348	0.0000 
0x50	17:09:17.188	-0.7266	1.0181	-0.1128	-31.5552	24.2920	-298.1567	104.5569	38.7048	81.9250	0.0000 
0x50	17:09:17.188	-1.1333	0.9321	0.1084	-21.3013	29.0527	-176.8799	105.7709	46.4337	84.4904	0.0000 
0x50	17:09:17.202	-1.2524	0.8853	0.1138	-39.7339	60.7300	-185.1196	108.5175	53.0365	88.7860	0.0000 
0x50	17:09:17.262	-0.9985	0.7764	-0.1377	-50.4150	103.2104	-183.8989	114.9445	58.6890	97.4982	0.0000 
0x50	17:09:17.282	-0.4990	0.5420	-0.6069	-7.4463	140.1978	-121.0327	125.4364	61.3147	109.5667	0.0000 
0x50	17:09:17.321	0.3311	0.2158	-1.6514	66.7725	113.6475	-85.8154	137.9443	60.0348	120.1685	0.0000 
0x50	17:09:17.379	1.1650	-0.5005	-2.6162	89.0503	-212.3413	-87.4634	141.5918	64.6161	119.8499	0.0000 
0x50	17:09:17.401	0.6460	0.0308	-1.2852	174.6826	-356.0181	66.5283	124.1895	71.0870	92.9388	0.0000 
0x50	17:09:17.442	0.3413	0.0986	-0.1289	-29.6631	-490.4175	101.5625	77.5360	68.5217	40.2869	0.0000 
0x50	17:09:17.482	0.2871	-0.1372	1.6152	-403.9307	-676.6968	-128.5400	27.7130	53.2452	-2.7191	0.0000 
0x50	17:09:17.521	-0.9722	-0.5864	3.1353	-254.3335	-390.5029	11.6577	0.0000	60.2875	0.0000	0.0000 
0x50	17:09:17.602	-0.6431	-0.1377	2.2739	16.0522	38.2690	2.9907	3.0927	31.6077	-12.9199	0.0000 
0x50	17:09:17.642	-0.8203	0.1167	1.1948	-108.3374	112.7930	78.6743	11.5137	39.2377	3.1091	0.0000 
0x50	17:09:17.681	-0.6904	0.3584	0.6338	-72.4487	152.7100	73.6084	11.4587	43.6597	11.0193	0.0000 
0x50	17:09:17.722	-0.6143	0.2104	0.2593	18.0664	171.0205	96.7407	17.7484	49.1693	21.2531	0.0000 
0x50	17:09:17.798	-0.7563	0.1309	0.2910	40.2832	154.0527	62.9883	24.6094	54.1077	25.9167	0.0000 
0x50	17:09:17.802	-0.7480	0.0654	0.0498	105.8350	177.8564	96.8628	36.2329	58.6890	34.0576	0.0000
