StartTime: 2022-04-09 15:34:42.727
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°) 
0x50	15:36:50.857	-0.4624	0.0933	-0.8706	-0.1831	0.4272	0.7324	173.6334	27.9932	-90.0824	0.0000 
0x50	15:36:50.980	-0.4756	0.0952	-0.8789	0.7935	-0.4272	-0.7324	173.6554	27.9987	-90.0549	0.0000 
0x50	15:36:51.065	-0.4663	0.0952	-0.8750	-0.0610	-0.1831	-0.8545	173.6993	28.0646	-89.9890	0.0000 
0x50	15:36:51.185	-0.4692	0.0947	-0.8721	0.1221	-0.3052	-1.2207	173.7762	28.1085	-89.8517	0.0000 
0x50	15:36:51.306	-0.4673	0.0923	-0.8784	-0.7935	1.5869	-0.7935	173.7708	28.0426	-89.7089	0.0000 
0x50	15:36:51.335	-0.4746	0.0884	-0.8833	0.0000	0.5493	0.1221	173.7213	27.9382	-89.6869	0.0000 
0x50	15:36:51.455	-0.4702	0.0938	-0.8813	0.9766	-0.2441	-0.4883	173.7817	27.9327	-89.6429	0.0000 
0x50	15:36:51.635	-0.4731	0.0903	-0.8862	-0.0610	0.4883	0.6104	173.7762	27.8888	-89.6759	0.0000 
0x50	15:36:51.665	-0.4702	0.0898	-0.8838	1.8921	-0.8545	-0.1221	173.9410	27.9218	-89.6155	0.0000 
0x50	15:36:51.785	-0.4692	0.0962	-0.8726	0.3052	-0.4272	0.0000	174.0784	28.0371	-89.5825	0.0000 
0x50	15:36:51.875	-0.4775	0.0825	-0.8926	1.2817	-0.5493	-0.9766	174.1388	28.0096	-89.4672	0.0000 
0x50	15:36:51.990	-0.4648	0.0854	-0.8809	2.2583	-1.4038	0.0000	174.3915	28.0920	-89.3298	0.0000 
0x50	15:36:52.085	-0.4829	0.0850	-0.8779	1.6479	-0.8545	0.4272	174.5782	28.1689	-89.3408	0.0000 
0x50	15:36:52.197	-0.4805	0.0801	-0.8838	0.9155	-1.4038	-0.4883	174.6497	28.2898	-89.3738	0.0000 
0x50	15:36:52.324	-0.4761	0.0830	-0.8657	0.4883	-1.4648	-1.2817	174.7321	28.4052	-89.2969	0.0000 
0x50	15:36:52.416	-0.4854	0.0791	-0.8818	-1.5869	-0.3662	-0.6104	174.6716	28.4711	-89.2145	0.0000 
0x50	15:36:52.601	-0.4775	0.0786	-0.8682	-1.2207	0.3662	-0.2441	174.5947	28.5315	-89.1486	0.0000 
0x50	15:36:52.602	-0.4839	0.0806	-0.8765	-1.4648	1.0376	0.1221	174.4080	28.4656	-89.1925	0.0000 
0x50	15:36:52.685	-0.4795	0.0801	-0.8936	-0.7324	0.4272	1.8311	174.3201	28.3667	-89.1541	0.0000 
0x50	15:36:52.806	-0.4829	0.0879	-0.8770	1.4648	0.7935	-0.6104	174.3860	28.3557	-89.1980	0.0000 
0x50	15:36:52.925	-0.4717	0.0815	-0.8755	1.0376	0.9155	-0.3662	174.5453	28.2953	-89.1211	0.0000 
0x50	15:36:53.015	-0.4751	0.0854	-0.8726	1.8311	-2.6855	1.4648	174.6991	28.4546	-89.1815	0.0000 
0x50	15:36:53.105	-0.4844	0.0962	-0.8662	-1.7700	0.4272	-0.7324	174.6222	28.5590	-89.2639	0.0000 
0x50	15:36:53.211	-0.4751	0.0703	-0.8877	0.1221	-1.5869	-1.9531	174.5453	28.6249	-89.1211	0.0000 
0x50	15:36:53.285	-0.4800	0.0898	-0.8813	-1.2207	-0.2441	0.4272	174.4958	28.7732	-89.1101	0.0000 
0x50	15:36:53.417	-0.4834	0.0830	-0.8779	-1.4648	0.5493	0.0000	174.3640	28.7512	-89.0826	0.0000 
0x50	15:36:53.496	-0.4878	0.0835	-0.8882	0.3662	-0.6104	0.1221	174.3365	28.7567	-89.0607	0.0000 
0x50	15:36:53.621	-0.4854	0.0913	-0.8682	-0.4883	-0.6714	1.5869	174.3146	28.8336	-89.1321	0.0000 
0x50	15:36:53.706	-0.4878	0.0879	-0.8740	-0.1831	-0.3052	0.2441	174.2267	28.8776	-89.1705	0.0000 
0x50	15:36:53.826	-0.4878	0.0859	-0.8696	0.0000	0.0000	-1.0376	174.2267	28.9105	-89.1211	0.0000 
0x50	15:36:53.915	-0.4849	0.0854	-0.8711	0.3662	-0.4883	-1.0986	174.2267	28.9380	-89.0387	0.0000 
0x50	15:36:54.035	-0.4849	0.0933	-0.8711	-0.4272	0.1831	-0.5493	174.2487	28.9764	-88.9728	0.0000 
0x50	15:36:54.125	-0.4907	0.0850	-0.8804	0.0000	0.4883	-0.6714	174.2322	28.9490	-88.9398	0.0000 
0x50	15:36:54.234	-0.4873	0.0859	-0.8696	0.5493	-0.3052	-1.1597	174.3036	28.9545	-88.8574	0.0000 
0x50	15:36:54.335	-0.4873	0.0894	-0.8726	0.1221	-0.0610	-0.1831	174.3640	28.9819	-88.7750	0.0000 
0x50	15:36:54.437	-0.4868	0.0850	-0.8716	0.0000	0.0000	-0.7935	174.3860	29.0149	-88.7256	0.0000 
0x50	15:36:54.515	-0.4854	0.0835	-0.8667	-0.3662	0.1221	-0.4272	174.4244	29.0533	-88.6542	0.0000 
0x50	15:36:54.643	-0.4844	0.0781	-0.8701	0.4883	-0.3662	-0.7324	174.4629	29.0698	-88.5608	0.0000 
0x50	15:36:54.725	-0.4824	0.0874	-0.8657	0.3052	-0.0610	-0.4272	174.5453	29.0588	-88.4619	0.0000 
0x50	15:36:54.846	-0.4888	0.0771	-0.8726	0.3662	0.2441	-0.7324	174.5618	29.0479	-88.4235	0.0000 
0x50	15:36:54.965	-0.4902	0.0801	-0.8682	0.5493	-0.9766	0.1221	174.6167	29.0863	-88.3850	0.0000 
0x50	15:36:54.995	-0.4878	0.0830	-0.8667	-0.3662	-0.7935	0.4883	174.6112	29.1687	-88.4015	0.0000 
0x50	15:36:55.146	-0.4971	0.0815	-0.8760	-1.1597	-0.4883	0.3052	174.5013	29.2017	-88.4125	0.0000 
0x50	15:36:55.250	-0.4902	0.0811	-0.8682	-0.4272	-0.9155	-0.2441	174.4684	29.3060	-88.3795	0.0000 
0x50	15:36:55.454	-0.4917	0.0845	-0.8657	-0.8545	-0.2441	0.0610	174.4189	29.3884	-88.3575	0.0000 
0x50	15:36:55.454	-0.4927	0.0811	-0.8662	-0.7324	0.0000	0.3662	174.3475	29.4214	-88.3740	0.0000 
0x50	15:36:55.535	-0.4937	0.0850	-0.8667	0.3052	-0.3052	0.7324	174.2926	29.4434	-88.4344	0.0000 
0x50	15:36:55.658	-0.4961	0.0854	-0.8691	0.1831	0.0000	0.2441	174.2926	29.4598	-88.4949	0.0000 
0x50	15:36:55.746	-0.4966	0.0903	-0.8652	-0.3052	-0.3052	0.5493	174.2706	29.4818	-88.5443	0.0000 
0x50	15:36:55.863	-0.5020	0.0913	-0.8682	-0.4883	-0.1831	-0.5493	174.2157	29.5038	-88.5498	0.0000 
0x50	15:36:55.955	-0.4937	0.0889	-0.8706	-0.0610	-0.4883	-0.6714	174.2157	29.5532	-88.4784	0.0000 
0x50	15:36:56.015	-0.4951	0.0845	-0.8701	0.6714	0.0000	-1.8921	174.3201	29.6411	-88.3466	0.0000 
0x50	15:36:56.135	-0.4897	0.0835	-0.8608	1.0986	-0.4883	0.0610	174.4904	29.6686	-88.2367	0.0000 
0x50	15:36:56.267	-0.4858	0.0835	-0.8530	-0.4883	0.5493	1.9531	174.4629	29.6246	-88.3191	0.0000 
0x50	15:36:56.469	-0.5088	0.0850	-0.8804	0.4883	-0.1221	2.2583	174.2487	29.5697	-88.6157	0.0000 
0x50	15:36:56.469	-0.4868	0.0923	-0.8540	0.6714	-1.0376	0.9766	174.2926	29.6521	-88.7640	0.0000 
0x50	15:36:56.556	-0.4961	0.0923	-0.8584	-1.5869	0.0000	1.5259	174.1443	29.6356	-88.9288	0.0000 
0x50	15:36:56.705	-0.5063	0.0879	-0.8628	-1.5869	-0.1221	-0.6104	173.9465	29.6411	-88.9838	0.0000 
0x50	15:36:56.765	-0.5054	0.0933	-0.8726	-0.7324	-1.0986	-1.1597	173.8861	29.7015	-88.8629	0.0000 
0x50	15:36:56.868	-0.4961	0.0884	-0.8643	-0.3052	-0.4883	-0.6714	173.9026	29.8059	-88.7311	0.0000 
0x50	15:36:56.976	-0.4966	0.0894	-0.8657	0.0610	-0.2441	0.0000	173.9081	29.8553	-88.7036	0.0000 
0x50	15:36:57.077	-0.4961	0.0938	-0.8569	0.6714	-0.4272	0.4272	173.9410	29.8883	-88.7476	0.0000 
0x50	15:36:57.155	-0.4980	0.0947	-0.8652	0.4272	0.2441	0.1221	173.8916	29.8499	-88.8245	0.0000 
0x50	15:36:57.305	-0.5029	0.0942	-0.8662	0.6104	0.2441	0.1221	173.9246	29.7894	-88.8354	0.0000 
0x50	15:36:57.365	-0.4961	0.0952	-0.8652	0.0000	-0.6714	-0.0610	173.9136	29.7894	-88.8464	0.0000 
0x50	15:36:57.474	-0.5020	0.0918	-0.8691	0.1831	0.0610	-0.5493	173.9081	29.8169	-88.8300	0.0000 
0x50	15:36:57.575	-0.4883	0.0864	-0.8657	2.3193	-0.3662	-1.6479	174.1223	29.8718	-88.6761	0.0000 
0x50	15:36:57.698	-0.4990	0.0825	-0.8447	0.3052	-0.4883	1.5259	174.2651	29.9323	-88.6981	0.0000 
0x50	15:36:57.803	-0.5029	0.0918	-0.8706	-0.5493	0.3052	0.6714	174.1223	29.9048	-88.8464	0.0000 
0x50	15:36:57.879	-0.5068	0.0869	-0.8687	0.1221	-0.1221	0.1221	174.0894	29.8938	-88.8629	0.0000 
0x50	15:36:57.965	-0.5068	0.0879	-0.8691	1.0986	-0.7324	-1.2207	174.1772	29.9652	-88.7805	0.0000 
0x50	15:36:58.115	-0.4854	0.0864	-0.8501	-0.1221	0.5493	0.2441	174.2596	30.0037	-88.7311	0.0000 
0x50	15:36:58.175	-0.5039	0.0815	-0.8618	-1.0376	0.6714	1.1597	174.1168	29.8773	-88.8245	0.0000 
0x50	15:36:58.273	-0.5044	0.0972	-0.8574	-1.1597	-0.7935	0.6714	173.9740	29.9377	-88.9398	0.0000 
0x50	15:36:58.385	-0.5034	0.0894	-0.8633	-1.7700	0.6104	-0.4883	173.8477	29.9103	-88.9124	0.0000 
0x50	15:36:58.475	-0.5039	0.0898	-0.8740	0.1221	-0.4883	-1.0986	173.8312	29.8993	-88.8025	0.0000 
0x50	15:36:58.682	-0.4941	0.0908	-0.8545	0.0000	-0.3052	0.1831	173.9081	29.9432	-88.7421	0.0000 
0x50	15:36:58.685	-0.4985	0.0908	-0.8623	0.9155	0.0000	0.6714	173.9575	29.9323	-88.7640	0.0000 
0x50	15:36:58.818	-0.5103	0.0913	-0.8618	1.2207	-1.4648	0.1221	174.0015	29.9872	-88.8519	0.0000 
0x50	15:36:58.903	-0.4966	0.1001	-0.8569	0.9155	-1.0986	0.3052	174.0784	30.0861	-88.8519	0.0000 
0x50	15:36:58.936	-0.5088	0.0967	-0.8672	-2.0142	0.6714	0.1831	173.9246	30.0806	-88.9453	0.0000 
0x50	15:36:59.148	-0.5000	0.0923	-0.8667	-1.0986	0.7324	-0.0610	173.7543	30.0476	-88.9618	0.0000 
0x50	15:36:59.149	-0.5059	0.0938	-0.8633	-0.0610	0.2441	-0.4272	173.7268	30.0201	-88.9453	0.0000 
0x50	15:36:59.233	-0.4990	0.0913	-0.8633	0.2441	0.2441	-0.7935	173.8037	30.0201	-88.8464	0.0000 
0x50	15:36:59.410	-0.4961	0.0923	-0.8550	0.1221	0.4883	0.1831	173.8477	29.9927	-88.8245	0.0000 
0x50	15:36:59.443	-0.5132	0.0908	-0.8711	0.4272	0.3052	-0.7324	173.8367	29.9158	-88.8025	0.0000 
0x50	15:36:59.715	-0.4956	0.0928	-0.8633	0.9766	-0.4272	-1.0376	173.9575	29.9542	-88.6816	0.0000 
0x50	15:36:59.747	-0.5020	0.0898	-0.8643	-0.3052	0.7935	-1.0986	174.0454	29.9323	-88.5498	0.0000 
0x50	15:36:59.858	-0.4995	0.0869	-0.8657	0.4272	-0.2441	-1.0986	174.1443	29.9213	-88.3850	0.0000 
0x50	15:36:59.954	-0.4902	0.0879	-0.8574	0.2441	0.2441	0.0000	174.2212	29.9323	-88.3191	0.0000 
0x50	15:37:00.067	-0.5044	0.0845	-0.8643	0.2441	0.3662	-0.1831	174.2377	29.8773	-88.3081	0.0000 
0x50	15:37:00.163	-0.5039	0.0825	-0.8677	1.0986	-1.8921	-0.3662	174.3256	29.9872	-88.2751	0.0000 
0x50	15:37:00.295	-0.4805	0.0864	-0.8477	-0.1221	-1.2817	0.9155	174.4025	30.1904	-88.2751	0.0000 
0x50	15:37:00.374	-0.5039	0.0776	-0.8633	0.5493	-0.8545	0.2441	174.3201	30.1849	-88.3630	0.0000 
0x50	15:37:00.533	-0.5063	0.0884	-0.8667	0.9155	-1.5869	0.7324	174.3365	30.2838	-88.4344	0.0000 
0x50	15:37:00.581	-0.5146	0.0884	-0.8696	-0.4272	0.3052	0.4272	174.3091	30.2838	-88.5004	0.0000 
0x50	15:37:00.696	-0.5034	0.0820	-0.8613	-0.9766	0.1221	0.6104	174.2651	30.3003	-88.5059	0.0000 
0x50	15:37:00.779	-0.5049	0.0840	-0.8540	0.2441	-1.0986	-0.3662	174.2761	30.3607	-88.5004	0.0000 
0x50	15:37:00.956	-0.5112	0.0820	-0.8579	0.9766	-1.7090	-0.2441	174.2981	30.4706	-88.4839	0.0000 
0x50	15:37:00.972	-0.5049	0.0884	-0.8462	0.8545	-0.8545	0.3662	174.3970	30.6354	-88.5059	0.0000 
0x50	15:37:01.133	-0.5127	0.0811	-0.8579	-0.9155	0.3052	2.0142	174.2926	30.6079	-88.6377	0.0000 
0x50	15:37:01.182	-0.5176	0.0864	-0.8525	-0.3052	-0.1831	-0.0610	174.1608	30.6464	-88.7860	0.0000 
0x50	15:37:01.367	-0.5161	0.0962	-0.8643	-1.4038	0.5493	-0.6104	174.1168	30.5914	-88.6926	0.0000 
0x50	15:37:01.416	-0.5083	0.0840	-0.8618	-0.3052	-1.0986	0.3052	174.0674	30.6519	-88.6487	0.0000 
0x50	15:37:01.572	-0.5039	0.0913	-0.8438	-0.6104	-0.0610	0.6714	174.0674	30.7452	-88.6761	0.0000 
0x50	15:37:01.626	-0.5215	0.0908	-0.8643	-0.4272	0.0000	0.6104	173.9246	30.6903	-88.7695	0.0000 
0x50	15:37:01.747	-0.5146	0.0952	-0.8584	0.6104	-0.4272	-0.2441	173.9410	30.7343	-88.7860	0.0000 
0x50	15:37:01.865	-0.5122	0.0952	-0.8506	-1.8921	1.9531	0.6714	173.8751	30.6738	-88.8190	0.0000 
0x50	15:37:01.926	-0.5088	0.0938	-0.8589	-1.3428	1.4648	-0.1221	173.7817	30.5365	-88.8025	0.0000 
0x50	15:37:02.045	-0.5132	0.0933	-0.8516	0.0000	-0.6104	-0.7935	173.7543	30.5420	-88.7585	0.0000 
0x50	15:37:02.135	-0.5034	0.0962	-0.8594	0.5493	-0.1831	-1.2207	173.7927	30.5640	-88.6816	0.0000 
0x50	15:37:02.226	-0.5049	0.0923	-0.8604	0.1221	0.3662	-0.6104	173.8641	30.5200	-88.5663	0.0000 
0x50	15:37:02.346	-0.5059	0.0928	-0.8608	0.3052	0.2441	0.1221	173.8861	30.4706	-88.5553	0.0000 
0x50	15:37:02.436	-0.5088	0.0933	-0.8613	0.4883	-0.4272	0.5493	173.9026	30.4980	-88.6212	0.0000 
0x50	15:37:02.556	-0.5112	0.0942	-0.8560	-0.3052	0.0000	1.0986	173.8806	30.5420	-88.7146	0.0000 
0x50	15:37:02.676	-0.5171	0.0913	-0.8628	0.1221	-0.3662	-0.3052	173.8367	30.5750	-88.7805	0.0000 
0x50	15:37:02.766	-0.5112	0.0933	-0.8521	0.0610	-0.9766	-0.4883	173.8751	30.6793	-88.7531	0.0000 
0x50	15:37:02.856	-0.5117	0.0903	-0.8555	-0.7935	-0.1221	-0.1221	173.8202	30.7068	-88.7421	0.0000 
0x50	15:37:03.006	-0.5146	0.0879	-0.8584	0.0000	-0.1221	-0.6714	173.8202	30.7013	-88.6816	0.0000 
0x50	15:37:03.066	-0.5122	0.0898	-0.8535	0.2441	-0.5493	0.0000	173.8751	30.7123	-88.6322	0.0000 
0x50	15:37:03.186	-0.5161	0.0903	-0.8550	0.1221	-0.2441	0.0610	173.8916	30.7617	-88.6377	0.0000 
0x50	15:37:03.276	-0.5127	0.0898	-0.8516	0.3052	-0.5493	-0.1221	173.9246	30.7947	-88.6322	0.0000 
0x50	15:37:03.396	-0.5146	0.0889	-0.8555	0.0000	-0.1831	-0.4883	173.9301	30.8221	-88.6267	0.0000 
0x50	15:37:03.486	-0.5142	0.0923	-0.8530	0.0610	0.0000	-0.7935	173.9630	30.8276	-88.5553	0.0000 
0x50	15:37:03.636	-0.5142	0.0913	-0.8560	-0.2441	0.1831	-0.7935	173.9960	30.8551	-88.4784	0.0000 
0x50	15:37:03.696	-0.5146	0.0913	-0.8569	-0.6714	0.3052	-0.3662	173.9960	30.8496	-88.4070	0.0000 
0x50	15:37:03.815	-0.5186	0.0825	-0.8579	1.0376	-1.2817	-0.6714	174.0179	30.9320	-88.3740	0.0000 
0x50	15:37:03.956	-0.5054	0.0889	-0.8457	1.3428	-0.8545	1.0376	174.1663	31.0199	-88.3521	0.0000 
0x50	15:37:04.026	-0.5156	0.0889	-0.8477	-0.2441	0.4883	1.4038	174.1058	30.9375	-88.5004	0.0000 
0x50	15:37:04.156	-0.5127	0.0967	-0.8569	-1.6479	0.9155	0.9766	173.9026	30.8716	-88.6597	0.0000 
0x50	15:37:04.236	-0.5176	0.0898	-0.8564	-0.5493	0.5493	-0.7324	173.8202	30.7727	-88.6322	0.0000 
0x50	15:37:04.361	-0.5112	0.0913	-0.8584	-0.6104	0.0000	0.1831	173.7543	30.7397	-88.6047	0.0000 
0x50	15:37:04.446	-0.5142	0.0889	-0.8579	0.3662	-0.1221	0.9766	173.7213	30.7233	-88.6487	0.0000 
0x50	15:37:04.566	-0.5098	0.0967	-0.8540	0.5493	-0.1831	1.3428	173.7378	30.7343	-88.7531	0.0000 
0x50	15:37:04.656	-0.5210	0.0947	-0.8584	0.3662	-0.1221	0.9155	173.6993	30.7178	-88.8794	0.0000 
0x50	15:37:04.765	-0.5112	0.0981	-0.8545	0.0610	-0.1831	0.1221	173.7268	30.7782	-88.9178	0.0000 
0x50	15:37:04.966	-0.5083	0.0972	-0.8486	-0.4272	0.0000	0.1221	173.7048	30.7837	-88.9398	0.0000 
0x50	15:37:04.987	-0.5112	0.0928	-0.8560	-0.6714	0.6714	0.1221	173.6279	30.7397	-88.9728	0.0000 
0x50	15:37:05.077	-0.5127	0.0933	-0.8574	0.0000	-0.1221	0.4883	173.5895	30.7068	-89.0002	0.0000 
0x50	15:37:05.228	-0.5127	0.0981	-0.8545	0.0000	0.1831	0.3662	173.5730	30.7178	-89.0497	0.0000 
0x50	15:37:05.314	-0.5132	0.0962	-0.8525	0.0000	-0.4883	0.3662	173.5620	30.7397	-89.0936	0.0000 
0x50	15:37:05.414	-0.5156	0.0962	-0.8560	0.3662	-0.6104	0.0000	173.5510	30.7672	-89.1211	0.0000 
0x50	15:37:05.526	-0.5142	0.1001	-0.8574	-0.0610	-0.6104	-0.0610	173.5565	30.8002	-89.1321	0.0000 
0x50	15:37:05.614	-0.5107	0.0996	-0.8540	-0.3052	0.0610	-0.3052	173.5510	30.8112	-89.1101	0.0000 
0x50	15:37:05.735	-0.5127	0.0981	-0.8555	-0.3052	0.4272	0.0000	173.5126	30.7892	-89.1101	0.0000 
0x50	15:37:05.814	-0.5151	0.0938	-0.8564	0.6104	-0.3052	-0.4272	173.5510	30.8002	-89.0936	0.0000 
0x50	15:37:05.886	-0.5122	0.0962	-0.8491	0.2441	-0.3052	-0.1221	173.6115	30.8221	-89.0717	0.0000 
0x50	15:37:05.946	-0.5146	0.0972	-0.8540	0.1221	-0.1831	-0.7935	173.6169	30.8276	-89.0442	0.0000 
0x50	15:37:06.126	-0.5156	0.0952	-0.8579	-0.0610	0.1831	-1.2207	173.6609	30.8276	-88.9398	0.0000 
0x50	15:37:06.156	-0.5161	0.0913	-0.8555	0.3052	-0.0610	-0.8545	173.7158	30.8441	-88.8519	0.0000 
0x50	15:37:06.305	-0.5156	0.0957	-0.8564	0.1831	-0.1221	-0.3052	173.7543	30.8661	-88.8025	0.0000 
0x50	15:37:06.413	-0.5132	0.0928	-0.8535	0.3662	-0.4272	0.0000	173.7927	30.8936	-88.7805	0.0000 
0x50	15:37:06.516	-0.5122	0.0913	-0.8516	0.2441	-0.0610	0.1831	173.8202	30.9210	-88.7750	0.0000 
