StartTime: 2021-09-13 17:08:01.572
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°) 
0x50	17:19:05.574	-0.3193	-0.7139	-0.6260	0.1831	0.3662	0.1831	-131.3525	18.5834	167.5305	0.0000 
0x50	17:19:05.579	-0.3218	-0.7134	-0.6260	0.3052	0.4883	0.0610	-131.3525	18.5834	167.5305	0.0000 
0x50	17:19:05.580	-0.3213	-0.7100	-0.6270	-0.1831	-0.1221	0.0610	-131.3525	18.5834	167.5305	0.0000 
0x50	17:19:05.585	-0.3179	-0.7139	-0.6240	-0.3662	-0.1221	-0.1831	-131.3580	18.5834	167.5305	0.0000 
0x50	17:19:05.595	-0.3164	-0.7148	-0.6284	0.6104	0.4883	0.0000	-131.3525	18.5779	167.5250	0.0000 
0x50	17:19:05.600	-0.3223	-0.7109	-0.6274	0.4883	0.4272	0.1221	-131.3525	18.5779	167.5250	0.0000 
0x50	17:19:05.605	-0.3208	-0.7144	-0.6270	-0.0610	-0.2441	-0.1831	-131.3525	18.5779	167.5250	0.0000 
0x50	17:19:05.611	-0.3188	-0.7153	-0.6309	-0.3662	-0.1221	0.0000	-131.3525	18.5779	167.5250	0.0000 
0x50	17:19:05.615	-0.3179	-0.7129	-0.6299	0.2441	0.3662	0.0610	-131.3525	18.5779	167.5250	0.0000 
0x50	17:19:05.620	-0.3188	-0.7095	-0.6279	0.6104	0.3662	0.1221	-131.3525	18.5779	167.5250	0.0000 
0x50	17:19:05.661	-0.3208	-0.7114	-0.6240	-0.3052	-0.3052	0.0000	-131.3525	18.5779	167.5250	0.0000 
0x50	17:19:05.662	-0.3169	-0.7129	-0.6289	-0.5493	-0.4272	-0.3662	-131.3525	18.5779	167.5305	0.0000 
0x50	17:19:05.662	-0.3154	-0.7139	-0.6279	0.2441	0.0000	0.0000	-131.3525	18.5779	167.5305	0.0000 
0x50	17:19:05.662	-0.3203	-0.7129	-0.6274	0.4883	0.2441	0.2441	-131.3525	18.5779	167.5250	0.0000 
0x50	17:19:05.662	-0.3203	-0.7134	-0.6260	-0.1831	-0.1221	0.0000	-131.3525	18.5779	167.5250	0.0000 
0x50	17:19:05.663	-0.3198	-0.7148	-0.6265	-0.6104	-0.3662	-0.1221	-131.3525	18.5834	167.5305	0.0000 
0x50	17:19:05.663	-0.3208	-0.7129	-0.6289	0.0000	0.1221	0.0610	-131.3525	18.5834	167.5305	0.0000 
0x50	17:19:05.663	-0.3208	-0.7114	-0.6284	0.6104	0.4272	-0.1221	-131.3525	18.5779	167.5250	0.0000 
0x50	17:19:05.663	-0.3232	-0.7124	-0.6289	0.0000	0.0000	-0.3052	-131.3525	18.5779	167.5305	0.0000 
0x50	17:19:05.670	-0.3179	-0.7119	-0.6250	-0.1831	-0.2441	-0.3052	-131.3525	18.5779	167.5305	0.0000 
0x50	17:19:05.675	-0.3169	-0.7129	-0.6279	0.1221	0.0610	0.0610	-131.3525	18.5779	167.5305	0.0000 
0x50	17:19:05.680	-0.3198	-0.7139	-0.6260	0.4883	0.6104	0.2441	-131.3470	18.5779	167.5250	0.0000 
0x50	17:19:05.685	-0.3232	-0.7114	-0.6270	-0.0610	0.0610	0.0000	-131.3470	18.5779	167.5250	0.0000 
0x50	17:19:05.690	-0.3174	-0.7148	-0.6255	-0.4272	-0.0610	-0.3052	-131.3525	18.5779	167.5250	0.0000 
0x50	17:19:05.695	-0.3179	-0.7158	-0.6265	0.1831	0.1831	-0.0610	-131.3525	18.5724	167.5250	0.0000 
0x50	17:19:05.700	-0.3164	-0.7114	-0.6279	0.2441	0.5493	0.1831	-131.3470	18.5724	167.5250	0.0000 
0x50	17:19:05.705	-0.3188	-0.7124	-0.6274	-0.3052	0.0610	0.0000	-131.3525	18.5724	167.5250	0.0000 
0x50	17:19:05.710	-0.3179	-0.7129	-0.6299	-0.3662	0.0000	-0.1221	-131.3525	18.5724	167.5250	0.0000 
0x50	17:19:05.715	-0.3164	-0.7109	-0.6279	-0.1831	0.1221	-0.0610	-131.3525	18.5724	167.5250	0.0000 
0x50	17:19:05.720	-0.3203	-0.7148	-0.6309	0.3052	0.0610	0.0000	-131.3525	18.5724	167.5250	0.0000 
0x50	17:19:05.725	-0.3174	-0.7080	-0.6270	0.0000	-0.0610	0.0000	-131.3525	18.5724	167.5250	0.0000 
0x50	17:19:05.730	-0.3247	-0.7197	-0.6304	-0.1221	-0.1831	-0.4272	-131.3525	18.5724	167.5250	0.0000 
0x50	17:19:05.735	-0.3188	-0.7148	-0.6260	0.0610	0.1831	-0.0610	-131.3525	18.5724	167.5250	0.0000 
0x50	17:19:05.735	-0.3223	-0.7109	-0.6240	0.1221	0.2441	0.1831	-131.3525	18.5724	167.5250	0.0000 
0x50	17:19:05.745	-0.3213	-0.7100	-0.6260	-0.1221	-0.1221	0.0000	-131.3525	18.5724	167.5250	0.0000 
0x50	17:19:05.750	-0.3232	-0.7153	-0.6313	-0.0610	-0.3052	0.0000	-131.3525	18.5724	167.5250	0.0000 
0x50	17:19:05.755	-0.3213	-0.7124	-0.6309	0.1831	0.0000	-0.1221	-131.3525	18.5724	167.5250	0.0000 
0x50	17:19:05.760	-0.3188	-0.7095	-0.6270	0.6104	0.1221	-0.0610	-131.3470	18.5724	167.5250	0.0000 
0x50	17:19:05.765	-0.3198	-0.7095	-0.6260	0.0000	-0.2441	-0.1221	-131.3470	18.5724	167.5250	0.0000 
0x50	17:19:05.770	-0.3203	-0.7153	-0.6284	-0.0610	-0.0610	0.0000	-131.3470	18.5724	167.5250	0.0000 
0x50	17:19:05.775	-0.3169	-0.7153	-0.6274	0.1221	0.0000	0.1221	-131.3470	18.5724	167.5250	0.0000 
0x50	17:19:05.780	-0.3164	-0.7100	-0.6265	0.1221	0.2441	0.0610	-131.3470	18.5724	167.5250	0.0000 
0x50	17:19:05.785	-0.3208	-0.7144	-0.6279	-0.3052	0.0000	-0.0610	-131.3470	18.5724	167.5250	0.0000 
0x50	17:19:05.791	-0.3208	-0.7095	-0.6309	-0.1221	0.0000	-0.1221	-131.3525	18.5724	167.5250	0.0000 
0x50	17:19:05.796	-0.3203	-0.7144	-0.6279	0.2441	0.3662	-0.0610	-131.3470	18.5724	167.5250	0.0000 
0x50	17:19:05.801	-0.3169	-0.7119	-0.6270	0.1831	0.4883	0.0000	-131.3470	18.5669	167.5250	0.0000 
0x50	17:19:05.806	-0.3208	-0.7114	-0.6265	-0.3662	-0.0610	0.0000	-131.3525	18.5669	167.5250	0.0000 
0x50	17:19:05.811	-0.3203	-0.7183	-0.6294	-0.4272	0.0000	0.0000	-131.3525	18.5669	167.5250	0.0000 
0x50	17:19:05.852	-0.3203	-0.7114	-0.6304	-0.0610	0.3052	0.3662	-131.3525	18.5724	167.5195	0.0000 
0x50	17:19:05.852	-0.3193	-0.7095	-0.6260	0.3052	0.2441	0.0000	-131.3525	18.5669	167.5195	0.0000 
0x50	17:19:05.853	-0.3223	-0.7153	-0.6255	-0.2441	-0.0610	-0.3052	-131.3525	18.5669	167.5195	0.0000 
0x50	17:19:05.853	-0.3203	-0.7104	-0.6274	-0.1221	-0.1221	-0.3052	-131.3525	18.5669	167.5250	0.0000 
0x50	17:19:05.853	-0.3154	-0.7114	-0.6265	0.5493	0.3052	0.0000	-131.3525	18.5669	167.5195	0.0000 
0x50	17:19:05.853	-0.3223	-0.7129	-0.6284	0.4272	0.3052	0.1221	-131.3525	18.5669	167.5195	0.0000 
0x50	17:19:05.853	-0.3213	-0.7090	-0.6270	-0.1831	-0.2441	0.0000	-131.3525	18.5669	167.5195	0.0000 
0x50	17:19:05.853	-0.3198	-0.7144	-0.6323	-0.2441	-0.1221	0.0000	-131.3525	18.5669	167.5195	0.0000 
0x50	17:19:05.856	-0.3203	-0.7100	-0.6313	0.1831	0.2441	0.1831	-131.3525	18.5669	167.5195	0.0000 
0x50	17:19:05.861	-0.3193	-0.7129	-0.6270	0.4883	0.1831	0.0000	-131.3470	18.5669	167.5195	0.0000 
0x50	17:19:05.866	-0.3213	-0.7134	-0.6270	-0.3052	-0.4883	-0.2441	-131.3525	18.5669	167.5195	0.0000 
0x50	17:19:05.871	-0.3188	-0.7144	-0.6284	-0.0610	-0.1831	-0.2441	-131.3525	18.5669	167.5250	0.0000 
0x50	17:19:05.876	-0.3174	-0.7134	-0.6274	0.3662	0.4272	0.1221	-131.3470	18.5669	167.5195	0.0000 
0x50	17:19:05.881	-0.3188	-0.7124	-0.6260	0.3052	0.2441	0.1221	-131.3470	18.5669	167.5195	0.0000 
0x50	17:19:05.886	-0.3223	-0.7119	-0.6294	-0.3662	-0.1221	-0.2441	-131.3470	18.5669	167.5195	0.0000 
0x50	17:19:05.891	-0.3193	-0.7124	-0.6260	-0.4883	-0.1831	-0.1221	-131.3525	18.5669	167.5250	0.0000 
0x50	17:19:05.896	-0.3203	-0.7129	-0.6270	0.3052	0.4272	0.1221	-131.3525	18.5669	167.5195	0.0000 
0x50	17:19:05.902	-0.3184	-0.7070	-0.6245	0.3662	0.3052	0.0610	-131.3470	18.5669	167.5195	0.0000 
0x50	17:19:05.907	-0.3301	-0.7207	-0.6245	-0.2441	-0.0610	-0.0610	-131.3525	18.5669	167.5195	0.0000 
0x50	17:19:05.912	-0.2974	-0.7026	-0.6313	-0.6104	-0.1831	0.0000	-131.3525	18.5669	167.5195	0.0000 
0x50	17:19:05.917	-0.3252	-0.7212	-0.6323	0.7935	0.0000	0.0000	-131.3525	18.5669	167.5195	0.0000 
0x50	17:19:05.922	-0.3071	-0.6992	-0.6279	0.3662	0.0000	0.3662	-131.3470	18.5669	167.5195	0.0000 
0x50	17:19:05.927	-0.3228	-0.7197	-0.6299	-0.4272	0.0000	0.3052	-131.3525	18.5669	167.5195	0.0000 
0x50	17:19:05.932	-0.3184	-0.7017	-0.6274	-0.9766	-0.2441	0.3052	-131.3580	18.5724	167.5195	0.0000 
0x50	17:19:05.937	-0.3169	-0.7153	-0.6323	-0.1221	0.9155	0.4883	-131.3580	18.5669	167.5140	0.0000 
0x50	17:19:05.942	-0.3223	-0.7114	-0.6313	0.2441	0.0610	0.0000	-131.3580	18.5669	167.5140	0.0000 
0x50	17:19:05.947	-0.3164	-0.7104	-0.6235	0.0610	-0.1831	-0.2441	-131.3580	18.5669	167.5140	0.0000 
0x50	17:19:05.952	-0.3164	-0.7129	-0.6250	-0.3052	-0.4272	-0.9155	-131.3580	18.5669	167.5195	0.0000 
0x50	17:19:05.957	-0.3179	-0.7168	-0.6274	0.2441	-0.0610	0.0000	-131.3580	18.5669	167.5195	0.0000 
0x50	17:19:05.962	-0.3179	-0.7197	-0.6279	0.2441	0.2441	0.5493	-131.3580	18.5669	167.5140	0.0000 
0x50	17:19:05.967	-0.3262	-0.7046	-0.6265	-0.6104	-0.2441	0.5493	-131.3580	18.5724	167.5140	0.0000 
0x50	17:19:05.972	-0.3169	-0.7163	-0.6323	-0.5493	-0.3662	0.4883	-131.3635	18.5724	167.5140	0.0000 
0x50	17:19:05.977	-0.3257	-0.7036	-0.6294	0.3662	-0.1221	0.0000	-131.3580	18.5724	167.5140	0.0000 
0x50	17:19:05.982	-0.3267	-0.7163	-0.6313	1.5869	0.0000	-0.3052	-131.3525	18.5724	167.5195	0.0000 
0x50	17:19:05.987	-0.3159	-0.7100	-0.6172	0.5493	-0.4883	-0.7935	-131.3470	18.5724	167.5250	0.0000 
0x50	17:19:05.995	-0.3179	-0.7197	-0.6284	0.0000	-0.4272	-0.2441	-131.3470	18.5724	167.5250	0.0000 
0x50	17:19:05.998	-0.3135	-0.7158	-0.6235	-0.3662	0.1221	0.7935	-131.3525	18.5779	167.5250	0.0000 
0x50	17:19:05.998	-0.3237	-0.7095	-0.6265	-0.1831	0.4272	1.4648	-131.3525	18.5779	167.5195	0.0000 
0x50	17:19:06.003	-0.3281	-0.7085	-0.6304	-0.7935	0.0000	0.9155	-131.3580	18.5834	167.5140	0.0000 
0x50	17:19:06.043	-0.3247	-0.7051	-0.6318	-0.6104	-0.3052	-0.1831	-131.3635	18.5834	167.5195	0.0000 
0x50	17:19:06.044	-0.3228	-0.7134	-0.6328	0.1831	0.2441	-0.7935	-131.3580	18.5779	167.5195	0.0000 
0x50	17:19:06.044	-0.3145	-0.7100	-0.6235	0.4883	0.4883	-0.8545	-131.3580	18.5779	167.5195	0.0000 
0x50	17:19:06.044	-0.3159	-0.7212	-0.6289	0.0000	0.1831	-0.4272	-131.3580	18.5724	167.5250	0.0000 
0x50	17:19:06.044	-0.3110	-0.7163	-0.6240	-0.7935	-0.1221	0.2441	-131.3635	18.5724	167.5250	0.0000 
0x50	17:19:06.044	-0.3174	-0.7153	-0.6270	-0.4272	0.0610	0.9766	-131.3635	18.5779	167.5195	0.0000 
0x50	17:19:06.044	-0.3218	-0.7114	-0.6304	0.1221	0.1831	1.0986	-131.3635	18.5834	167.5140	0.0000 
0x50	17:19:06.049	-0.3257	-0.7056	-0.6299	0.1831	-0.1831	0.2441	-131.3635	18.5834	167.5195	0.0000 
0x50	17:19:06.053	-0.3252	-0.7129	-0.6304	0.2441	-0.1221	-0.3662	-131.3635	18.5834	167.5195	0.0000 
0x50	17:19:06.058	-0.3140	-0.7061	-0.6260	0.7324	0.1221	-0.4883	-131.3580	18.5779	167.5250	0.0000 
0x50	17:19:06.063	-0.3208	-0.7188	-0.6260	0.6104	0.0610	-0.1221	-131.3580	18.5779	167.5250	0.0000 
0x50	17:19:06.069	-0.3203	-0.7134	-0.6240	0.0610	-0.0610	0.0610	-131.3580	18.5779	167.5250	0.0000 
0x50	17:19:06.073	-0.3223	-0.7139	-0.6265	-0.2441	-0.5493	0.1831	-131.3580	18.5834	167.5305	0.0000 
0x50	17:19:06.077	-0.3174	-0.7100	-0.6279	0.1221	-0.1221	0.0000	-131.3580	18.5834	167.5305	0.0000 
0x50	17:19:06.077	-0.3228	-0.7061	-0.6294	0.1831	0.0000	-0.0610	-131.3525	18.5834	167.5305	0.0000 
0x50	17:19:06.087	-0.3218	-0.7104	-0.6270	-0.3052	-0.0610	-0.4272	-131.3580	18.5834	167.5360	0.0000 
0x50	17:19:06.092	-0.3154	-0.7114	-0.6279	-0.1221	0.0000	-0.6714	-131.3580	18.5779	167.5360	0.0000 
0x50	17:19:06.098	-0.3174	-0.7153	-0.6274	0.0610	0.4883	-0.3052	-131.3580	18.5779	167.5360	0.0000 
0x50	17:19:06.102	-0.3174	-0.7163	-0.6235	0.1831	0.4883	-0.0610	-131.3580	18.5724	167.5360	0.0000 
0x50	17:19:06.108	-0.3188	-0.7207	-0.6294	-0.1831	0.1221	0.0000	-131.3580	18.5724	167.5360	0.0000 
0x50	17:19:06.113	-0.3179	-0.7153	-0.6284	-0.2441	0.1831	0.3052	-131.3580	18.5779	167.5360	0.0000 
0x50	17:19:06.118	-0.3174	-0.7090	-0.6289	0.2441	0.2441	0.3662	-131.3580	18.5779	167.5360	0.0000 
0x50	17:19:06.123	-0.3198	-0.7095	-0.6274	0.0610	0.4272	0.1221	-131.3580	18.5724	167.5305	0.0000 
0x50	17:19:06.128	-0.3203	-0.7070	-0.6274	0.0000	0.0610	-0.1831	-131.3580	18.5724	167.5360	0.0000 
0x50	17:19:06.133	-0.3213	-0.7163	-0.6299	0.1221	-0.0610	-0.2441	-131.3580	18.5724	167.5360	0.0000 
0x50	17:19:06.138	-0.3188	-0.7109	-0.6274	0.4883	0.3052	-0.3052	-131.3580	18.5724	167.5360	0.0000 
0x50	17:19:06.143	-0.3198	-0.7153	-0.6279	-0.2441	0.0000	-0.1221	-131.3580	18.5724	167.5360	0.0000 
0x50	17:19:06.149	-0.3203	-0.7124	-0.6260	-0.9155	-0.3052	0.1831	-131.3635	18.5724	167.5415	0.0000 
0x50	17:19:06.153	-0.3203	-0.7134	-0.6299	-0.5493	0.0000	0.3052	-131.3635	18.5724	167.5415	0.0000 
0x50	17:19:06.159	-0.3218	-0.7124	-0.6304	0.3662	0.1831	0.2441	-131.3635	18.5724	167.5415	0.0000 
0x50	17:19:06.159	-0.3232	-0.7075	-0.6279	0.3052	0.0610	-0.1831	-131.3635	18.5724	167.5415	0.0000 
0x50	17:19:06.169	-0.3203	-0.7153	-0.6284	-0.1221	-0.4883	-0.6714	-131.3635	18.5724	167.5470	0.0000 
0x50	17:19:06.174	-0.3174	-0.7134	-0.6284	0.0000	-0.3662	-0.2441	-131.3580	18.5724	167.5525	0.0000 
0x50	17:19:06.179	-0.3159	-0.7163	-0.6284	0.4883	0.3052	0.3052	-131.3580	18.5724	167.5470	0.0000 
0x50	17:19:06.184	-0.3198	-0.7119	-0.6250	-0.0610	0.0610	0.4883	-131.3580	18.5779	167.5470	0.0000 
0x50	17:19:06.189	-0.3223	-0.7109	-0.6294	-0.5493	-0.5493	0.3052	-131.3635	18.5779	167.5525	0.0000 
0x50	17:19:06.194	-0.3184	-0.7129	-0.6309	0.0000	-0.2441	0.1831	-131.3635	18.5779	167.5525	0.0000 
0x50	17:19:06.199	-0.3218	-0.7090	-0.6304	0.7324	0.3662	-0.1221	-131.3580	18.5779	167.5525	0.0000 
0x50	17:19:06.204	-0.3218	-0.7148	-0.6270	0.6714	0.0000	-0.3052	-131.3525	18.5779	167.5525	0.0000 
0x50	17:19:06.209	-0.3179	-0.7144	-0.6274	-0.1831	-0.3052	-0.4272	-131.3580	18.5779	167.5580	0.0000 
0x50	17:19:06.214	-0.3169	-0.7134	-0.6255	-0.3052	-0.0610	0.2441	-131.3580	18.5779	167.5580	0.0000 
0x50	17:19:06.219	-0.3184	-0.7144	-0.6260	0.2441	0.6104	0.6714	-131.3580	18.5779	167.5525	0.0000 
0x50	17:19:06.224	-0.3232	-0.7104	-0.6255	-0.1221	0.2441	0.4272	-131.3580	18.5779	167.5525	0.0000 
0x50	17:19:06.229	-0.3232	-0.7109	-0.6260	-0.4883	-0.3052	-0.1221	-131.3635	18.5779	167.5580	0.0000 
0x50	17:19:06.234	-0.3164	-0.7124	-0.6284	-0.3052	-0.1221	-0.3662	-131.3635	18.5779	167.5580	0.0000 
0x50	17:19:06.239	-0.3154	-0.7139	-0.6284	0.3662	0.4883	-0.0610	-131.3580	18.5779	167.5580	0.0000 
0x50	17:19:06.240	-0.3174	-0.7109	-0.6265	0.0610	0.3662	0.1831	-131.3635	18.5779	167.5580	0.0000 
0x50	17:19:06.282	-0.3208	-0.7129	-0.6279	-0.5493	-0.2441	0.1221	-131.3635	18.5779	167.5580	0.0000 
0x50	17:19:06.283	-0.3218	-0.7104	-0.6289	-0.6714	-0.1831	0.2441	-131.3690	18.5779	167.5580	0.0000 
0x50	17:19:06.283	-0.3179	-0.7119	-0.6309	0.1831	0.0000	0.3662	-131.3690	18.5834	167.5580	0.0000 
0x50	17:19:06.283	-0.3218	-0.7109	-0.6313	0.3662	-0.0610	0.0610	-131.3635	18.5834	167.5580	0.0000 
0x50	17:19:06.284	-0.3203	-0.7144	-0.6265	-0.0610	-0.4272	-0.2441	-131.3635	18.5834	167.5580	0.0000 
0x50	17:19:06.284	-0.3149	-0.7134	-0.6284	-0.1831	-0.5493	-0.1221	-131.3635	18.5834	167.5635	0.0000 
0x50	17:19:06.284	-0.3174	-0.7139	-0.6274	0.3052	0.1221	0.3052	-131.3635	18.5834	167.5635	0.0000 
0x50	17:19:06.284	-0.3203	-0.7114	-0.6284	0.3662	0.1831	0.3662	-131.3635	18.5834	167.5635	0.0000 
0x50	17:19:06.289	-0.3223	-0.7100	-0.6250	-0.1221	-0.3052	0.0610	-131.3635	18.5889	167.5635	0.0000 
0x50	17:19:06.294	-0.3208	-0.7124	-0.6274	-0.3662	-0.3052	-0.2441	-131.3635	18.5889	167.5690	0.0000 
0x50	17:19:06.299	-0.3193	-0.7124	-0.6279	0.4272	0.3052	0.0000	-131.3635	18.5834	167.5690	0.0000 
0x50	17:19:06.304	-0.3228	-0.7109	-0.6250	0.6714	0.4272	-0.1221	-131.3580	18.5834	167.5690	0.0000 
0x50	17:19:06.309	-0.3198	-0.7119	-0.6255	-0.0610	0.0000	-0.3662	-131.3580	18.5834	167.5690	0.0000 
0x50	17:19:06.314	-0.3184	-0.7124	-0.6270	-0.4272	-0.1221	-0.4272	-131.3635	18.5834	167.5745	0.0000 
0x50	17:19:06.319	-0.3164	-0.7144	-0.6265	0.0610	0.4883	0.0000	-131.3635	18.5779	167.5745	0.0000 
0x50	17:19:06.324	-0.3228	-0.7119	-0.6250	0.1221	0.6104	0.1831	-131.3635	18.5779	167.5690	0.0000 
0x50	17:19:06.329	-0.3223	-0.7100	-0.6274	-0.2441	0.2441	0.0000	-131.3635	18.5779	167.5745	0.0000 
0x50	17:19:06.334	-0.3174	-0.7134	-0.6309	-0.1221	0.0610	-0.1221	-131.3635	18.5779	167.5745	0.0000 
0x50	17:19:06.339	-0.3188	-0.7100	-0.6304	0.3052	0.4883	-0.0610	-131.3635	18.5779	167.5745	0.0000 
0x50	17:19:06.344	-0.3179	-0.7119	-0.6279	0.5493	0.5493	0.0000	-131.3635	18.5724	167.5745	0.0000 
0x50	17:19:06.350	-0.3193	-0.7148	-0.6265	-0.1221	0.0610	0.0000	-131.3635	18.5724	167.5745	0.0000 
0x50	17:19:06.355	-0.3174	-0.7129	-0.6265	-0.4272	-0.1221	0.0610	-131.3635	18.5724	167.5745	0.0000 
0x50	17:19:06.360	-0.3145	-0.7134	-0.6279	0.0000	0.1221	0.3662	-131.3635	18.5779	167.5745	0.0000 
0x50	17:19:06.365	-0.3198	-0.7104	-0.6304	0.1221	0.1221	0.4883	-131.3635	18.5779	167.5745	0.0000 
0x50	17:19:06.370	-0.3228	-0.7114	-0.6304	-0.0610	-0.1221	0.0000	-131.3635	18.5779	167.5745	0.0000 
0x50	17:19:06.375	-0.3193	-0.7124	-0.6309	0.0000	-0.3052	-0.4272	-131.3635	18.5779	167.5800	0.0000 
0x50	17:19:06.380	-0.3159	-0.7129	-0.6270	0.2441	0.0000	-0.3052	-131.3635	18.5779	167.5800	0.0000 
0x50	17:19:06.385	-0.3193	-0.7139	-0.6260	0.1831	-0.0610	0.0610	-131.3635	18.5779	167.5800	0.0000 
0x50	17:19:06.390	-0.3184	-0.7139	-0.6265	-0.1831	-0.2441	0.0610	-131.3635	18.5779	167.5854	0.0000 
0x50	17:19:06.395	-0.3208	-0.7129	-0.6255	-0.1831	-0.2441	0.0610	-131.3635	18.5779	167.5854	0.0000 
0x50	17:19:06.400	-0.3184	-0.7104	-0.6294	0.1831	0.0000	0.0610	-131.3635	18.5779	167.5854	0.0000 
0x50	17:19:06.405	-0.3213	-0.7095	-0.6265	0.3662	0.0000	0.0000	-131.3635	18.5779	167.5854	0.0000 
0x50	17:19:06.410	-0.3218	-0.7129	-0.6270	0.0000	-0.1221	-0.3662	-131.3580	18.5779	167.5909	0.0000 
0x50	17:19:06.415	-0.3174	-0.7139	-0.6260	0.1831	0.1221	-0.3052	-131.3580	18.5779	167.5909	0.0000 
0x50	17:19:06.415	-0.3193	-0.7134	-0.6289	0.3662	0.4272	0.0610	-131.3580	18.5779	167.5909	0.0000 
0x50	17:19:06.420	-0.3218	-0.7114	-0.6245	0.1831	0.3662	0.1221	-131.3580	18.5724	167.5909	0.0000 
0x50	17:19:06.430	-0.3193	-0.7129	-0.6299	-0.2441	0.0000	0.1831	-131.3580	18.5779	167.5909	0.0000 
0x50	17:19:06.435	-0.3174	-0.7109	-0.6304	-0.1831	0.0610	0.0000	-131.3580	18.5724	167.5909	0.0000 
0x50	17:19:06.474	-0.3193	-0.7100	-0.6270	0.2441	0.1221	0.0610	-131.3580	18.5724	167.5909	0.0000 
0x50	17:19:06.475	-0.3179	-0.7109	-0.6284	0.0000	0.1221	-0.0610	-131.3580	18.5724	167.5909	0.0000 
0x50	17:19:06.475	-0.3169	-0.7158	-0.6260	-0.3052	-0.0610	-0.2441	-131.3635	18.5724	167.5964	0.0000 
0x50	17:19:06.476	-0.3193	-0.7129	-0.6284	-0.0610	0.0000	0.0000	-131.3635	18.5724	167.5964	0.0000 
